frame_no,timestamp
342,1502140911043.5366
343,1502140911077.2166
344,1502140911110.8965
345,1502140911144.5764
346,1502140911178.2563
347,1502140911211.9363
348,1502140911245.6162
349,1502140911279.2961
350,1502140911312.976
351,1502140911346.656
352,1502140911380.336
353,1502140911414.0159
354,1502140911447.6958
355,1502140911481.3757
356,1502140911515.0557
357,1502140911548.7356
358,1502140911582.4155
359,1502140911616.0955
360,1502140911649.7754
361,1502140911683.4553
362,1502140911717.1353
363,1502140911750.8152
364,1502140911784.495
365,1502140911818.175
366,1502140911851.855
367,1502140911885.535
368,1502140911919.2148
369,1502140911952.8948
370,1502140911986.5747
371,1502140912020.2546
372,1502140912053.9346
373,1502140912087.6145
374,1502140912121.2944
375,1502140912154.9744
376,1502140912188.6543
377,1502140912222.3342
378,1502140912256.0142
379,1502140912289.694
380,1502140912323.374
381,1502140912357.054
382,1502140912390.734
383,1502140912424.4138
384,1502140912458.0938
385,1502140912491.7737
386,1502140912525.4536
387,1502140912559.1335
388,1502140912592.8135
389,1502140912626.4934
390,1502140912660.1733
391,1502140912693.8533
392,1502140912727.5332
393,1502140912761.2131
394,1502140912794.893
395,1502140912828.573
396,1502140912862.253
397,1502140912895.9329
398,1502140912929.6128
399,1502140912963.2927
400,1502140912996.9727
401,1502140913030.6526
402,1502140913064.3325
403,1502140913098.0125
404,1502140913131.6924
405,1502140913165.3723
406,1502140913199.0522
407,1502140913232.7322
408,1502140913266.412
409,1502140913300.092
410,1502140913333.772
411,1502140913367.452
412,1502140913401.1318
413,1502140913434.8118
414,1502140913468.4917
415,1502140913502.1716
416,1502140913535.8516
417,1502140913569.5315
418,1502140913603.2114
419,1502140913636.8914
420,1502140913670.5713
421,1502140913704.2512
422,1502140913737.9312
423,1502140913771.611
424,1502140913805.291
425,1502140913838.971
426,1502140913872.651
427,1502140913906.3308
428,1502140913940.0107
429,1502140913973.6907
430,1502140914007.3706
431,1502140914041.0505
432,1502140914074.7305
433,1502140914108.4104
434,1502140914142.0903
435,1502140914175.7703
436,1502140914209.4502
437,1502140914243.1301
438,1502140914276.81
439,1502140914310.49
440,1502140914344.17
441,1502140914377.8499
442,1502140914411.5298
443,1502140914445.2097
444,1502140914478.8896
445,1502140914512.5696
446,1502140914546.2495
447,1502140914579.9294
448,1502140914613.6094
449,1502140914647.2893
450,1502140914680.9692
451,1502140914714.6492
452,1502140914748.329
453,1502140914782.009
454,1502140914815.689
455,1502140914849.369
456,1502140914883.0488
457,1502140914916.7288
458,1502140914950.4087
459,1502140914984.0886
460,1502140915017.7686
461,1502140915051.4485
462,1502140915085.1284
463,1502140915118.8083
464,1502140915152.4883
465,1502140915186.1682
466,1502140915219.8481
467,1502140915253.528
468,1502140915287.208
469,1502140915320.888
470,1502140915354.5679
471,1502140915388.2478
472,1502140915421.9277
473,1502140915455.6077
474,1502140915489.2876
475,1502140915522.9675
476,1502140915556.6475
477,1502140915590.3274
478,1502140915624.0073
479,1502140915657.6873
480,1502140915691.3672
481,1502140915725.047
482,1502140915758.727
483,1502140915792.407
484,1502140915826.087
485,1502140915859.7668
486,1502140915893.4468
487,1502140915927.1267
488,1502140915960.8066
489,1502140915994.4866
490,1502140916028.1665
491,1502140916061.8464
492,1502140916095.5264
493,1502140916129.2063
494,1502140916162.8862
495,1502140916196.5662
496,1502140916230.246
497,1502140916263.926
498,1502140916297.606
499,1502140916331.286
500,1502140916364.9658
501,1502140916398.6458
502,1502140916432.3257
503,1502140916466.0056
504,1502140916499.6855
505,1502140916533.3655
506,1502140916567.0454
507,1502140916600.7253
508,1502140916634.4053
509,1502140916668.0852
510,1502140916701.7651
511,1502140916735.445
512,1502140916769.125
513,1502140916802.805
514,1502140916836.4849
515,1502140916870.1648
516,1502140916903.8447
517,1502140916937.5247
518,1502140916971.2046
519,1502140917004.8845
520,1502140917038.5645
521,1502140917072.2444
522,1502140917105.9243
523,1502140917139.6042
524,1502140917173.2842
525,1502140917206.964
526,1502140917240.644
527,1502140917274.324
528,1502140917308.004
529,1502140917341.6838
530,1502140917375.3638
531,1502140917409.0437
532,1502140917442.7236
533,1502140917476.4036
534,1502140917510.0835
535,1502140917543.7634
536,1502140917577.4434
537,1502140917611.1233
538,1502140917644.8032
539,1502140917678.4832
540,1502140917712.163
541,1502140917745.843
542,1502140917779.523
543,1502140917813.203
544,1502140917846.8828
545,1502140917880.5627
546,1502140917914.2427
547,1502140917947.9226
548,1502140917981.6025
549,1502140918015.2825
550,1502140918048.9624
551,1502140918082.6423
552,1502140918116.3223
553,1502140918150.0022
554,1502140918183.6821
555,1502140918217.362
556,1502140918251.042
557,1502140918284.722
558,1502140918318.4019
559,1502140918352.0818
560,1502140918385.7617
561,1502140918419.4417
562,1502140918453.1216
563,1502140918486.8015
564,1502140918520.4814
565,1502140918554.1614
566,1502140918587.8413
567,1502140918621.5212
568,1502140918655.2012
569,1502140918688.881
570,1502140918722.561
571,1502140918756.241
572,1502140918789.921
573,1502140918823.6008
574,1502140918857.2808
575,1502140918890.9607
576,1502140918924.6406
577,1502140918958.3206
578,1502140918992.0005
579,1502140919025.6804
580,1502140919059.3604
581,1502140919093.0403
582,1502140919126.7202
583,1502140919160.4001
584,1502140919194.08
585,1502140919227.76
586,1502140919261.44
587,1502140919295.1199
588,1502140919328.7998
589,1502140919362.4797
590,1502140919396.1597
591,1502140919429.8396
592,1502140919463.5195
593,1502140919497.1995
594,1502140919530.8794
595,1502140919564.5593
596,1502140919598.2393
597,1502140919631.9192
598,1502140919665.599
599,1502140919699.279
600,1502140919732.959
601,1502140919766.639
602,1502140919800.3188
603,1502140919833.9988
604,1502140919867.6787
605,1502140919901.3586
606,1502140919935.0386
607,1502140919968.7185
608,1502140920002.3984
609,1502140920036.0784
610,1502140920069.7583
611,1502140920103.4382
612,1502140920137.1182
613,1502140920170.798
614,1502140920204.478
615,1502140920238.158
616,1502140920271.838
617,1502140920305.5178
618,1502140920339.1978
619,1502140920372.8777
620,1502140920406.5576
621,1502140920440.2375
622,1502140920473.9175
623,1502140920507.5974
624,1502140920541.2773
625,1502140920574.9573
626,1502140920608.6372
627,1502140920642.3171
628,1502140920675.997
629,1502140920709.677
630,1502140920743.357
631,1502140920777.0369
632,1502140920810.7168
633,1502140920844.3967
634,1502140920878.0767
635,1502140920911.7566
636,1502140920945.4365
637,1502140920979.1165
638,1502140921012.7964
639,1502140921046.4763
640,1502140921080.1562
641,1502140921113.8362
642,1502140921147.516
643,1502140921181.196
644,1502140921214.876
645,1502140921248.556
646,1502140921282.2358
647,1502140921315.9158
648,1502140921349.5957
649,1502140921383.2756
650,1502140921416.9556
651,1502140921450.6355
652,1502140921484.3154
653,1502140921517.9954
654,1502140921551.6753
655,1502140921585.3552
656,1502140921619.0352
657,1502140921652.715
658,1502140921686.395
659,1502140921720.075
660,1502140921753.755
661,1502140921787.4348
662,1502140921821.1147
663,1502140921854.7947
664,1502140921888.4746
665,1502140921922.1545
666,1502140921955.8345
667,1502140921989.5144
668,1502140922023.1943
669,1502140922056.8743
670,1502140922090.5542
671,1502140922124.2341
672,1502140922157.914
673,1502140922191.594
674,1502140922225.274
675,1502140922258.9539
676,1502140922292.6338
677,1502140922326.3137
678,1502140922359.9937
679,1502140922393.6736
680,1502140922427.3535
681,1502140922461.0334
682,1502140922494.7134
683,1502140922528.3933
684,1502140922562.0732
685,1502140922595.7532
686,1502140922629.433
687,1502140922663.113
688,1502140922696.793
689,1502140922730.473
690,1502140922764.1528
691,1502140922797.8328
692,1502140922831.5127
693,1502140922865.1926
694,1502140922898.8726
695,1502140922932.5525
696,1502140922966.2324
697,1502140922999.9124
698,1502140923033.5923
699,1502140923067.2722
700,1502140923100.9521
701,1502140923134.632
702,1502140923168.312
703,1502140923201.992
704,1502140923235.6719
705,1502140923269.3518
706,1502140923303.0317
707,1502140923336.7117
708,1502140923370.3916
709,1502140923404.0715
710,1502140923437.7515
711,1502140923471.4314
712,1502140923505.1113
713,1502140923538.7913
714,1502140923572.4712
715,1502140923606.1511
716,1502140923639.831
717,1502140923673.511
718,1502140923707.191
719,1502140923740.8708
720,1502140923774.5508
721,1502140923808.2307
722,1502140923841.9106
723,1502140923875.5906
724,1502140923909.2705
725,1502140923942.9504
726,1502140923976.6304
727,1502140924010.3103
728,1502140924043.9902
729,1502140924077.6702
730,1502140924111.35
731,1502140924145.03
732,1502140924178.71
733,1502140924212.39
734,1502140924246.0698
735,1502140924279.7498
736,1502140924313.4297
737,1502140924347.1096
738,1502140924380.7896
739,1502140924414.4695
740,1502140924448.1494
741,1502140924481.8293
742,1502140924515.5093
743,1502140924549.1892
744,1502140924582.8691
745,1502140924616.549
746,1502140924650.229
747,1502140924683.909
748,1502140924717.5889
749,1502140924751.2688
750,1502140924784.9487
751,1502140924818.6287
752,1502140924852.3086
753,1502140924885.9885
754,1502140924919.6685
755,1502140924953.3484
756,1502140924987.0283
757,1502140925020.7083
758,1502140925054.3882
759,1502140925088.068
760,1502140925121.748
761,1502140925155.428
762,1502140925189.108
763,1502140925222.7878
764,1502140925256.4678
765,1502140925290.1477
766,1502140925323.8276
767,1502140925357.5076
768,1502140925391.1875
769,1502140925424.8674
770,1502140925458.5474
771,1502140925492.2273
772,1502140925525.9072
773,1502140925559.5872
774,1502140925593.267
775,1502140925626.947
776,1502140925660.627
777,1502140925694.307
778,1502140925727.9868
779,1502140925761.6667
780,1502140925795.3467
781,1502140925829.0266
782,1502140925862.7065
783,1502140925896.3865
784,1502140925930.0664
785,1502140925963.7463
786,1502140925997.4263
787,1502140926031.1062
788,1502140926064.7861
789,1502140926098.466
790,1502140926132.146
791,1502140926165.826
792,1502140926199.5059
793,1502140926233.1858
794,1502140926266.8657
795,1502140926300.5457
796,1502140926334.2256
797,1502140926367.9055
798,1502140926401.5854
799,1502140926435.2654
800,1502140926468.9453
801,1502140926502.6252
802,1502140926536.3052
803,1502140926569.985
804,1502140926603.665
805,1502140926637.345
806,1502140926671.025
807,1502140926704.7048
808,1502140926738.3848
809,1502140926772.0647
810,1502140926805.7446
811,1502140926839.4246
812,1502140926873.1045
813,1502140926906.7844
814,1502140926940.4644
815,1502140926974.1443
816,1502140927007.8242
817,1502140927041.5042
818,1502140927075.184
819,1502140927108.864
820,1502140927142.544
821,1502140927176.2239
822,1502140927209.9038
823,1502140927243.5837
824,1502140927277.2637
825,1502140927310.9436
826,1502140927344.6235
827,1502140927378.3035
828,1502140927411.9834
829,1502140927445.6633
830,1502140927479.3433
831,1502140927513.0232
832,1502140927546.7031
833,1502140927580.383
834,1502140927614.063
835,1502140927647.743
836,1502140927681.4229
837,1502140927715.1028
838,1502140927748.7827
839,1502140927782.4626
840,1502140927816.1426
841,1502140927849.8225
842,1502140927883.5024
843,1502140927917.1824
844,1502140927950.8623
845,1502140927984.5422
846,1502140928018.2222
847,1502140928051.902
848,1502140928085.582
849,1502140928119.262
850,1502140928152.942
851,1502140928186.6218
852,1502140928220.3018
853,1502140928253.9817
854,1502140928287.6616
855,1502140928321.3416
856,1502140928355.0215
857,1502140928388.7014
858,1502140928422.3813
859,1502140928456.0613
860,1502140928489.7412
861,1502140928523.4211
862,1502140928557.101
863,1502140928590.781
864,1502140928624.461
865,1502140928658.1409
866,1502140928691.8208
867,1502140928725.5007
868,1502140928759.1807
869,1502140928792.8606
870,1502140928826.5405
871,1502140928860.2205
872,1502140928893.9004
873,1502140928927.5803
874,1502140928961.2603
875,1502140928994.9402
876,1502140929028.62
877,1502140929062.3
878,1502140929095.98
879,1502140929129.66
880,1502140929163.3398
881,1502140929197.0198
882,1502140929230.6997
883,1502140929264.3796
884,1502140929298.0596
885,1502140929331.7395
886,1502140929365.4194
887,1502140929399.0994
888,1502140929432.7793
889,1502140929466.4592
890,1502140929500.1392
891,1502140929533.819
892,1502140929567.499
893,1502140929601.179
894,1502140929634.859
895,1502140929668.5388
896,1502140929702.2188
897,1502140929735.8987
898,1502140929769.5786
899,1502140929803.2585
900,1502140929836.9385
901,1502140929870.6184
902,1502140929904.2983
903,1502140929937.9783
904,1502140929971.6582
905,1502140930005.3381
906,1502140930039.018
907,1502140930072.698
908,1502140930106.378
909,1502140930140.0579
910,1502140930173.7378
911,1502140930207.4177
912,1502140930241.0977
913,1502140930274.7776
914,1502140930308.4575
915,1502140930342.1375
916,1502140930375.8174
917,1502140930409.4973
918,1502140930443.1772
919,1502140930476.8572
920,1502140930510.537
921,1502140930544.217
922,1502140930577.897
923,1502140930611.577
924,1502140930645.2568
925,1502140930678.9368
926,1502140930712.6167
927,1502140930746.2966
928,1502140930779.9766
929,1502140930813.6565
930,1502140930847.3364
931,1502140930881.0164
932,1502140930914.6963
933,1502140930948.3762
934,1502140930982.0562
935,1502140931015.736
936,1502140931049.416
937,1502140931083.096
938,1502140931116.776
939,1502140931150.4558
940,1502140931184.1357
941,1502140931217.8157
942,1502140931251.4956
943,1502140931285.1755
944,1502140931318.8555
945,1502140931352.5354
946,1502140931386.2153
947,1502140931419.8953
948,1502140931453.5752
949,1502140931487.2551
950,1502140931520.935
951,1502140931554.615
952,1502140931588.295
953,1502140931621.9749
954,1502140931655.6548
955,1502140931689.3347
956,1502140931723.0146
957,1502140931756.6946
958,1502140931790.3745
959,1502140931824.0544
960,1502140931857.7344
961,1502140931891.4143
962,1502140931925.0942
963,1502140931958.7742
964,1502140931992.454
965,1502140932026.134
966,1502140932059.814
967,1502140932093.494
968,1502140932127.1738
969,1502140932160.8538
970,1502140932194.5337
971,1502140932228.2136
972,1502140932261.8936
973,1502140932295.5735
974,1502140932329.2534
975,1502140932362.9333
976,1502140932396.6133
977,1502140932430.2932
978,1502140932463.9731
979,1502140932497.653
980,1502140932531.333
981,1502140932565.013
982,1502140932598.6929
983,1502140932632.3728
984,1502140932666.0527
985,1502140932699.7327
986,1502140932733.4126
987,1502140932767.0925
988,1502140932800.7725
989,1502140932834.4524
990,1502140932868.1323
991,1502140932901.8123
992,1502140932935.4922
993,1502140932969.172
994,1502140933002.852
995,1502140933036.532
996,1502140933070.212
997,1502140933103.8918
998,1502140933137.5718
999,1502140933171.2517
1000,1502140933204.9316
1001,1502140933238.6116
1002,1502140933272.2915
1003,1502140933305.9714
1004,1502140933339.6514
1005,1502140933373.3313
1006,1502140933407.0112
1007,1502140933440.6912
1008,1502140933474.371
1009,1502140933508.051
1010,1502140933541.731
1011,1502140933575.411
1012,1502140933609.0908
1013,1502140933642.7708
1014,1502140933676.4507
1015,1502140933710.1306
1016,1502140933743.8105
1017,1502140933777.4905
1018,1502140933811.1704
1019,1502140933844.8503
1020,1502140933878.5303
1021,1502140933912.2102
1022,1502140933945.8901
1023,1502140933979.57
1024,1502140934013.25
1025,1502140934046.93
1026,1502140934080.6099
1027,1502140934114.2898
1028,1502140934147.9697
1029,1502140934181.6497
1030,1502140934215.3296
1031,1502140934249.0095
1032,1502140934282.6895
1033,1502140934316.3694
1034,1502140934350.0493
1035,1502140934383.7292
1036,1502140934417.4092
1037,1502140934451.089
1038,1502140934484.769
1039,1502140934518.449
1040,1502140934552.129
1041,1502140934585.8088
1042,1502140934619.4888
1043,1502140934653.1687
1044,1502140934686.8486
1045,1502140934720.5286
1046,1502140934754.2085
1047,1502140934787.8884
1048,1502140934821.5684
1049,1502140934855.2483
1050,1502140934888.9282
1051,1502140934922.6082
1052,1502140934956.288
1053,1502140934989.968
1054,1502140935023.648
1055,1502140935057.328
1056,1502140935091.0078
1057,1502140935124.6877
1058,1502140935158.3677
1059,1502140935192.0476
1060,1502140935225.7275
1061,1502140935259.4075
1062,1502140935293.0874
1063,1502140935326.7673
1064,1502140935360.4473
1065,1502140935394.1272
1066,1502140935427.8071
1067,1502140935461.487
1068,1502140935495.167
1069,1502140935528.847
1070,1502140935562.5269
1071,1502140935596.2068
1072,1502140935629.8867
1073,1502140935663.5667
1074,1502140935697.2466
1075,1502140935730.9265
1076,1502140935764.6064
1077,1502140935798.2864
1078,1502140935831.9663
1079,1502140935865.6462
1080,1502140935899.3262
1081,1502140935933.006
1082,1502140935966.686
1083,1502140936000.366
1084,1502140936034.046
1085,1502140936067.7258
1086,1502140936101.4058
1087,1502140936135.0857
1088,1502140936168.7656
1089,1502140936202.4456
1090,1502140936236.1255
1091,1502140936269.8054
1092,1502140936303.4854
1093,1502140936337.1653
1094,1502140936370.8452
1095,1502140936404.5251
1096,1502140936438.205
1097,1502140936471.885
1098,1502140936505.565
1099,1502140936539.2449
1100,1502140936572.9248
1101,1502140936606.6047
1102,1502140936640.2847
1103,1502140936673.9646
1104,1502140936707.6445
1105,1502140936741.3245
1106,1502140936775.0044
1107,1502140936808.6843
1108,1502140936842.3643
1109,1502140936876.0442
1110,1502140936909.724
1111,1502140936943.404
1112,1502140936977.084
1113,1502140937010.764
1114,1502140937044.4438
1115,1502140937078.1238
1116,1502140937111.8037
1117,1502140937145.4836
1118,1502140937179.1636
1119,1502140937212.8435
1120,1502140937246.5234
1121,1502140937280.2034
1122,1502140937313.8833
1123,1502140937347.5632
1124,1502140937381.2432
1125,1502140937414.923
1126,1502140937448.603
1127,1502140937482.283
1128,1502140937515.963
1129,1502140937549.6428
1130,1502140937583.3228
1131,1502140937617.0027
1132,1502140937650.6826
1133,1502140937684.3625
1134,1502140937718.0425
1135,1502140937751.7224
1136,1502140937785.4023
1137,1502140937819.0823
1138,1502140937852.7622
1139,1502140937886.4421
1140,1502140937920.122
1141,1502140937953.802
1142,1502140937987.482
1143,1502140938021.1619
1144,1502140938054.8418
1145,1502140938088.5217
1146,1502140938122.2017
1147,1502140938155.8816
1148,1502140938189.5615
1149,1502140938223.2415
1150,1502140938256.9214
1151,1502140938290.6013
1152,1502140938324.2812
1153,1502140938357.9612
1154,1502140938391.641
1155,1502140938425.321
1156,1502140938459.001
1157,1502140938492.681
1158,1502140938526.3608
1159,1502140938560.0408
1160,1502140938593.7207
1161,1502140938627.4006
1162,1502140938661.0806
1163,1502140938694.7605
1164,1502140938728.4404
1165,1502140938762.1204
1166,1502140938795.8003
1167,1502140938829.4802
1168,1502140938863.1602
1169,1502140938896.84
1170,1502140938930.52
1171,1502140938964.2
1172,1502140938997.88
1173,1502140939031.5598
1174,1502140939065.2397
1175,1502140939098.9197
1176,1502140939132.5996
1177,1502140939166.2795
1178,1502140939199.9595
1179,1502140939233.6394
1180,1502140939267.3193
1181,1502140939300.9993
1182,1502140939334.6792
1183,1502140939368.3591
1184,1502140939402.039
1185,1502140939435.719
1186,1502140939469.399
1187,1502140939503.0789
1188,1502140939536.7588
1189,1502140939570.4387
1190,1502140939604.1187
1191,1502140939637.7986
1192,1502140939671.4785
1193,1502140939705.1584
1194,1502140939738.8384
1195,1502140939772.5183
1196,1502140939806.1982
1197,1502140939839.8782
1198,1502140939873.558
1199,1502140939907.238
1200,1502140939940.918
1201,1502140939974.598
1202,1502140940008.2778
1203,1502140940041.9578
1204,1502140940075.6377
1205,1502140940109.3176
1206,1502140940142.9976
1207,1502140940176.6775
1208,1502140940210.3574
1209,1502140940244.0374
1210,1502140940277.7173
1211,1502140940311.3972
1212,1502140940345.0771
1213,1502140940378.757
1214,1502140940412.437
1215,1502140940446.117
1216,1502140940479.7969
1217,1502140940513.4768
1218,1502140940547.1567
1219,1502140940580.8367
1220,1502140940614.5166
1221,1502140940648.1965
1222,1502140940681.8765
1223,1502140940715.5564
1224,1502140940749.2363
1225,1502140940782.9163
1226,1502140940816.5962
1227,1502140940850.2761
1228,1502140940883.956
1229,1502140940917.636
1230,1502140940951.316
1231,1502140940984.9958
1232,1502140941018.6758
1233,1502140941052.3557
1234,1502140941086.0356
1235,1502140941119.7156
1236,1502140941153.3955
1237,1502140941187.0754
1238,1502140941220.7554
1239,1502140941254.4353
1240,1502140941288.1152
1241,1502140941321.7952
1242,1502140941355.475
1243,1502140941389.155
1244,1502140941422.835
1245,1502140941456.515
1246,1502140941490.1948
1247,1502140941523.8748
1248,1502140941557.5547
1249,1502140941591.2346
1250,1502140941624.9146
1251,1502140941658.5945
1252,1502140941692.2744
1253,1502140941725.9543
1254,1502140941759.6343
1255,1502140941793.3142
1256,1502140941826.9941
1257,1502140941860.674
1258,1502140941894.354
1259,1502140941928.034
1260,1502140941961.7139
1261,1502140941995.3938
1262,1502140942029.0737
1263,1502140942062.7537
1264,1502140942096.4336
1265,1502140942130.1135
1266,1502140942163.7935
1267,1502140942197.4734
1268,1502140942231.1533
1269,1502140942264.8333
1270,1502140942298.5132
1271,1502140942332.193
1272,1502140942365.873
1273,1502140942399.553
