frameno;frametime;cir_pos;color
41;0.0545899868011;"[(363.5, 482.5), (133.5, 295.5), (108.5, 654.5)]";"[0, 0, 0]"
42;0.054349899292;"[(133.5, 293.5), (278.5, 372.5)]";"[0, 0]"
43;0.0551919937134;"[(133.5, 293.5), (278.5, 372.5)]";"[0, 0]"
44;0.0535759925842;"[(278.5, 372.5)]";"[0]"
45;0.0506420135498;"[(278.5, 372.5)]";"[0]"
46;0.0570678710938;"[(133.5, 292.5)]";"[0]"
47;0.0522229671478;"[(132.5, 291.5), (200.5, 522.5)]";"[0, 0]"
48;0.0588920116425;"[(280.5, 370.5)]";"[0]"
49;0.0536420345306;"[(280.5, 370.5)]";"[0]"
50;0.0568161010742;"[]";"[]"
51;0.0514199733734;"[(133.5, 287.5), (282.5, 368.5)]";"[0, 0]"
52;0.0575129985809;"[(133.5, 286.5), (282.5, 366.5)]";"[0, 0]"
53;0.0508389472961;"[]";"[]"
54;0.0566871166229;"[]";"[]"
55;0.0510339736938;"[]";"[]"
56;0.0524790287018;"[(136.5, 287.5), (286.5, 368.5)]";"[0, 0]"
57;0.0568590164185;"[(137.5, 287.5), (288.5, 368.5)]";"[0, 0]"
58;0.0530450344086;"[(137.5, 287.5), (351.5, 489.5)]";"[0, 0]"
59;0.051117181778;"[(139.5, 287.5), (118.5, 551.5)]";"[0, 0]"
60;0.0554800033569;"[]";"[]"
61;0.051472902298;"[(292.5, 370.5), (139.5, 288.5)]";"[0, 0]"
62;0.0556659698486;"[(141.5, 287.5), (294.5, 370.5)]";"[0, 0]"
63;0.0514299869537;"[(349.5, 496.5), (142.5, 288.5)]";"[0, 0]"
64;0.05535197258;"[]";"[]"
65;0.0528888702393;"[(145.5, 285.5)]";"[0]"
66;0.0603468418121;"[]";"[]"
67;0.053699016571;"[(149.5, 284.5), (303.5, 368.5)]";"[0, 0]"
68;0.0568709373474;"[(150.5, 284.5)]";"[0]"
69;0.051050901413;"[(306.5, 368.5)]";"[0]"
70;0.0555160045624;"[]";"[]"
71;0.0585980415344;"[(310.5, 368.5), (154.5, 284.5)]";"[0, 0]"
72;0.0595078468323;"[(156.5, 283.5), (312.5, 368.5)]";"[0, 0]"
73;0.0513010025024;"[(314.5, 368.5), (158.5, 284.5)]";"[0, 0]"
74;0.0570650100708;"[(316.5, 368.5), (160.5, 283.5)]";"[0, 0]"
75;0.0510358810425;"[(162.5, 283.5)]";"[0]"
76;0.0542318820953;"[(164.5, 282.5), (221.5, 512.5)]";"[0, 0]"
77;0.0731539726257;"[(167.5, 280.5)]";"[0]"
78;0.0554189682007;"[(170.5, 280.5), (328.5, 366.5)]";"[0, 0]"
79;0.0545570850372;"[(360.5, 506.5)]";"[0]"
80;0.069314956665;"[(175.5, 280.5)]";"[0]"
81;0.0517838001251;"[(178.5, 280.5)]";"[0]"
82;0.0540299415588;"[(181.5, 279.5)]";"[0]"
83;0.0535490512848;"[(185.5, 279.5)]";"[0]"
84;0.0552899837494;"[(348.5, 365.5), (189.5, 279.5)]";"[0, 0]"
85;0.0515089035034;"[(193.5, 278.5), (353.5, 365.5)]";"[0, 0]"
86;0.0539491176605;"[(197.5, 278.5)]";"[0]"
87;0.0511341094971;"[(202.5, 277.5), (361.5, 364.5)]";"[0, 0]"
88;0.0535268783569;"[(206.5, 276.5), (381.5, 510.5)]";"[0, 0]"
89;0.0507969856262;"[(210.5, 276.5), (371.5, 363.5)]";"[0, 0]"
90;0.056832075119;"[(214.5, 274.5), (375.5, 362.5)]";"[0, 0]"
91;0.0525298118591;"[(218.5, 274.5)]";"[0]"
92;0.0552971363068;"[(384.5, 361.5), (223.5, 273.5)]";"[0, 0]"
93;0.0645878314972;"[(227.5, 272.5)]";"[0]"
94;0.0577569007874;"[(396.5, 509.5), (161.5, 560.5)]";"[0, 0]"
95;0.0528209209442;"[(156.5, 562.5)]";"[0]"
96;0.058454990387;"[(238.5, 270.5), (401.5, 359.5)]";"[0, 0]"
97;0.0512099266052;"[(242.5, 270.5), (418.5, 515.5)]";"[0, 0]"
98;0.0546860694885;"[(408.5, 359.5), (245.5, 270.5)]";"[0, 0]"
99;0.0511498451233;"[(136.5, 572.5), (249.5, 270.5)]";"[0, 0]"
100;0.0553131103516;"[(251.5, 268.5)]";"[0]"
101;0.0524659156799;"[(254.5, 268.5), (125.5, 578.5), (425.5, 517.5)]";"[0, 0, 0]"
102;0.0571148395538;"[(258.5, 268.5)]";"[0]"
103;0.0524260997772;"[(260.5, 267.5), (60.5, 564.5)]";"[0, 0]"
104;0.055037021637;"[(427.5, 357.5), (264.5, 267.5)]";"[0, 0]"
105;0.0526781082153;"[]";"[]"
106;0.0564279556274;"[(436.5, 519.5)]";"[0]"
107;0.0516469478607;"[(270.5, 266.5), (438.5, 519.5)]";"[0, 0]"
108;0.0540411472321;"[(24.5, 576.5)]";"[0]"
109;0.0515661239624;"[(441.5, 356.5)]";"[0]"
110;0.057785987854;"[(443.5, 355.5)]";"[0]"
111;0.0509941577911;"[(445.5, 356.5), (2.5, 584.5), (279.5, 263.5)]";"[0, 0, 0]"
112;0.0589730739594;"[(447.5, 356.5), (61.5, 598.5)]";"[0, 0]"
113;0.0529952049255;"[(56.5, 610.5), (283.5, 265.5)]";"[0, 0]"
114;0.0568509101868;"[(285.5, 264.5), (451.5, 355.5), (448.5, 523.5), (52.5, 612.5)]";"[0, 0, 0, 0]"
115;0.0517289638519;"[(453.5, 355.5), (287.5, 264.5), (449.5, 523.5)]";"[0, 0, 0]"
116;0.0556280612946;"[(455.5, 355.5), (287.5, 263.5), (44.5, 615.5)]";"[0, 0, 0]"
117;0.051411151886;"[(457.5, 355.5), (290.5, 264.5)]";"[0, 0]"
118;0.0621910095215;"[(291.5, 263.5), (458.5, 354.5)]";"[0, 0]"
119;0.0638628005981;"[(292.5, 262.5)]";"[0]"
120;0.0787332057953;"[(294.5, 262.5), (461.5, 354.5), (454.5, 525.5)]";"[0, 0, 0]"
121;0.0969388484955;"[(295.5, 262.5), (439.5, 523.5)]";"[0, 0]"
122;0.0584089756012;"[(455.5, 526.5), (296.5, 262.5)]";"[0, 0]"
123;0.0746419429779;"[(30.5, 620.5), (464.5, 354.5), (296.5, 262.5)]";"[0, 0, 0]"
124;0.0540471076965;"[(298.5, 262.5), (465.5, 354.5)]";"[0, 0]"
125;0.0522220134735;"[(298.5, 262.5), (20.5, 577.5), (436.5, 530.5)]";"[0, 0, 0]"
126;0.0555748939514;"[(467.5, 355.5), (300.5, 262.5), (28.5, 623.5)]";"[0, 0, 0]"
127;0.051922082901;"[(300.5, 262.5), (63.5, 593.5)]";"[0, 0]"
128;0.0572829246521;"[(469.5, 355.5), (301.5, 262.5)]";"[0, 0]"
129;0.0514559745789;"[(469.5, 355.5), (302.5, 263.5)]";"[0, 0]"
130;0.0554800033569;"[(471.5, 355.5), (302.5, 263.5)]";"[0, 0]"
131;0.0571191310883;"[(28.5, 627.5)]";"[0]"
132;0.0548341274261;"[(304.5, 262.5), (473.5, 355.5), (461.5, 531.5)]";"[0, 0, 0]"
133;0.0507547855377;"[(30.5, 626.5), (473.5, 354.5)]";"[0, 0]"
134;0.0554940700531;"[(473.5, 354.5), (305.5, 261.5), (462.5, 529.5), (23.5, 579.5)]";"[0, 0, 0, 0]"
135;0.0521731376648;"[(306.5, 261.5)]";"[0]"
136;0.0575749874115;"[(306.5, 261.5), (25.5, 577.5)]";"[0, 0]"
137;0.0563569068909;"[(475.5, 354.5), (36.5, 622.5)]";"[0, 0]"
138;0.0879001617432;"[(475.5, 355.5)]";"[0]"
139;0.0603811740875;"[(308.5, 262.5)]";"[0]"
140;0.0703830718994;"[(477.5, 355.5)]";"[0]"
141;0.0552659034729;"[(477.5, 354.5), (42.5, 622.5)]";"[0, 0]"
142;0.0626060962677;"[(477.5, 353.5), (309.5, 261.5)]";"[0, 0]"
143;0.0804810523987;"[(310.5, 260.5)]";"[0]"
144;0.0665810108185;"[(479.5, 353.5), (44.5, 620.5), (310.5, 260.5)]";"[0, 0, 0]"
145;0.0676691532135;"[(44.5, 620.5), (310.5, 260.5), (479.5, 353.5)]";"[0, 0, 0]"
146;0.066789150238;"[(479.5, 353.5), (310.5, 260.5)]";"[0, 0]"
147;0.0618040561676;"[]";"[]"
148;0.0650448799133;"[(312.5, 261.5), (465.5, 533.5), (481.5, 354.5)]";"[0, 0, 0]"
149;0.0677020549774;"[(481.5, 354.5), (311.5, 261.5)]";"[0, 0]"
150;0.068736076355;"[(481.5, 354.5), (312.5, 261.5)]";"[0, 0]"
151;0.061516046524;"[]";"[]"
152;0.0643911361694;"[(313.5, 260.5), (483.5, 353.5), (467.5, 533.5)]";"[0, 0, 0]"
153;0.0622038841248;"[(483.5, 353.5), (467.5, 533.5), (44.5, 621.5)]";"[0, 0, 0]"
154;0.0662550926208;"[(483.5, 353.5), (314.5, 260.5), (467.5, 533.5)]";"[0, 0, 0]"
155;0.0604090690613;"[(483.5, 353.5), (314.5, 260.5), (43.5, 622.5)]";"[0, 0, 0]"
156;0.065621137619;"[(483.5, 353.5), (314.5, 260.5)]";"[0, 0]"
157;0.0595471858978;"[(314.5, 260.5), (10.5, 593.5)]";"[0, 0]"
158;0.0676138401031;"[(484.5, 354.5), (40.5, 625.5), (198.5, 252.5)]";"[0, 0, 0]"
159;0.0602638721466;"[(484.5, 354.5), (70.5, 584.5)]";"[0, 0]"
160;0.0639021396637;"[(198.5, 252.5)]";"[0]"
161;0.0597050189972;"[(37.5, 626.5), (316.5, 260.5), (469.5, 533.5)]";"[0, 0, 0]"
162;0.0620019435883;"[(485.5, 353.5), (317.5, 259.5)]";"[0, 0]"
163;0.0653059482574;"[(485.5, 353.5), (316.5, 260.5), (35.5, 626.5)]";"[0, 0, 0]"
164;0.0619218349457;"[(485.5, 353.5), (316.5, 260.5), (34.5, 626.5)]";"[0, 0, 0]"
165;0.0617270469666;"[(485.5, 353.5), (316.5, 259.5)]";"[0, 0]"
166;0.0703818798065;"[(316.5, 260.5), (485.5, 353.5), (23.5, 581.5)]";"[0, 0, 0]"
167;0.0601279735565;"[(316.5, 260.5), (32.5, 628.5)]";"[0, 0]"
168;0.0702228546143;"[(316.5, 260.5), (32.5, 628.5)]";"[0, 0]"
169;0.0593581199646;"[(32.5, 628.5), (317.5, 261.5)]";"[0, 0]"
170;0.0648579597473;"[(32.5, 628.5), (316.5, 260.5), (486.5, 353.5)]";"[0, 0, 0]"
171;0.060653924942;"[(317.5, 260.5), (469.5, 534.5), (23.5, 581.5)]";"[0, 0, 0]"
172;0.0684690475464;"[(317.5, 261.5), (485.5, 353.5), (32.5, 628.5)]";"[0, 0, 0]"
173;0.0595309734344;"[(317.5, 260.5), (485.5, 353.5), (32.5, 628.5)]";"[0, 0, 0]"
174;0.0659370422363;"[(485.5, 353.5), (32.5, 628.5), (317.5, 259.5), (469.5, 534.5)]";"[0, 0, 0, 0]"
175;0.0585458278656;"[(485.5, 353.5), (32.5, 628.5), (470.5, 534.5)]";"[0, 0, 0]"
176;0.0702950954437;"[(316.5, 260.5)]";"[0]"
177;0.0661399364471;"[(469.5, 536.5), (316.5, 260.5), (32.5, 629.5)]";"[0, 0, 0]"
178;0.0610711574554;"[(32.5, 629.5), (353.5, 457.5)]";"[0, 0]"
179;0.0577881336212;"[(470.5, 534.5)]";"[0]"
180;0.0637159347534;"[(317.5, 260.5), (485.5, 353.5), (23.5, 581.5)]";"[0, 0, 0]"
181;0.0643720626831;"[(485.5, 353.5), (316.5, 259.5), (469.5, 534.5), (32.5, 628.5)]";"[0, 0, 0, 0]"
182;0.0612199306488;"[(316.5, 260.5), (485.5, 353.5), (32.5, 628.5), (469.5, 534.5)]";"[0, 0, 0, 0]"
183;0.0656847953796;"[(32.5, 628.5), (317.5, 261.5)]";"[0, 0]"
184;0.0602850914001;"[(316.5, 260.5), (32.5, 628.5)]";"[0, 0]"
185;0.0598759651184;"[(317.5, 260.5), (32.5, 629.5)]";"[0, 0]"
186;0.0706181526184;"[(317.5, 260.5), (486.5, 354.5), (32.5, 629.5)]";"[0, 0, 0]"
187;0.058434009552;"[(317.5, 260.5), (32.5, 629.5), (486.5, 354.5)]";"[0, 0, 0]"
188;0.0683100223541;"[(317.5, 260.5), (32.5, 628.5)]";"[0, 0]"
189;0.0573189258575;"[(32.5, 628.5)]";"[0]"
190;0.0612530708313;"[(485.5, 353.5), (32.5, 628.5), (469.5, 534.5), (200.5, 251.5)]";"[0, 0, 0, 0]"
191;0.0639729499817;"[(32.5, 628.5), (485.5, 353.5), (453.5, 532.5)]";"[0, 0, 0]"
192;0.0704438686371;"[(316.5, 260.5), (32.5, 628.5), (485.5, 353.5)]";"[0, 0, 0]"
193;0.0627889633179;"[(32.5, 629.5), (316.5, 261.5)]";"[0, 0]"
194;0.0710070133209;"[(316.5, 261.5), (486.5, 354.5), (24.5, 583.5)]";"[0, 0, 0]"
195;0.0628039836884;"[(32.5, 629.5), (470.5, 535.5)]";"[0, 0]"
196;0.0709450244904;"[(317.5, 260.5), (486.5, 354.5), (32.5, 629.5)]";"[0, 0, 0]"
197;0.0580849647522;"[(32.5, 628.5), (317.5, 261.5)]";"[0, 0]"
198;0.0611050128937;"[(32.5, 628.5), (316.5, 260.5), (485.5, 353.5)]";"[0, 0, 0]"
199;0.0587999820709;"[(485.5, 353.5), (32.5, 628.5), (316.5, 260.5), (470.5, 534.5)]";"[0, 0, 0, 0]"
200;0.0587430000305;"[(485.5, 353.5), (32.5, 628.5), (317.5, 261.5), (469.5, 535.5)]";"[0, 0, 0, 0]"
201;0.0581040382385;"[]";"[]"
202;0.0587129592896;"[(200.5, 252.5), (32.5, 629.5)]";"[0, 0]"
203;0.0625650882721;"[(486.5, 354.5), (32.5, 629.5), (469.5, 536.5)]";"[0, 0, 0]"
204;0.063451051712;"[(200.5, 252.5), (486.5, 354.5)]";"[0, 0]"
205;0.0622999668121;"[(32.5, 628.5), (486.5, 354.5)]";"[0, 0]"
206;0.0611639022827;"[(316.5, 260.5), (485.5, 353.5), (32.5, 628.5)]";"[0, 0, 0]"
207;0.059996843338;"[(316.5, 260.5), (32.5, 628.5), (469.5, 535.5)]";"[0, 0, 0]"
208;0.066103219986;"[(32.5, 628.5), (316.5, 260.5), (485.5, 353.5)]";"[0, 0, 0]"
209;0.0644328594208;"[(316.5, 260.5)]";"[0]"
210;0.0669989585876;"[(200.5, 252.5)]";"[0]"
211;0.0614140033722;"[(317.5, 261.5)]";"[0]"
212;0.0729241371155;"[(317.5, 261.5), (486.5, 354.5), (33.5, 629.5)]";"[0, 0, 0]"
213;0.0620617866516;"[(317.5, 260.5), (32.5, 628.5)]";"[0, 0]"
214;0.0731699466705;"[(316.5, 260.5), (485.5, 353.5), (32.5, 628.5), (469.5, 535.5)]";"[0, 0, 0, 0]"
215;0.0632259845734;"[(316.5, 260.5), (485.5, 353.5), (32.5, 628.5), (470.5, 534.5)]";"[0, 0, 0, 0]"
216;0.0712850093842;"[(485.5, 353.5), (32.5, 628.5), (316.5, 260.5), (470.5, 534.5)]";"[0, 0, 0, 0]"
217;0.0584590435028;"[(317.5, 261.5), (32.5, 628.5)]";"[0, 0]"
218;0.0640528202057;"[(317.5, 261.5)]";"[0]"
219;0.0643899440765;"[(486.5, 354.5), (318.5, 261.5)]";"[0, 0]"
220;0.0597479343414;"[(200.5, 252.5), (32.5, 629.5), (486.5, 354.5)]";"[0, 0, 0]"
221;0.063708782196;"[(317.5, 260.5), (32.5, 628.5), (486.5, 354.5)]";"[0, 0, 0]"
222;0.0659849643707;"[(485.5, 353.5), (32.5, 628.5), (316.5, 260.5), (469.5, 534.5)]";"[0, 0, 0, 0]"
223;0.0625989437103;"[(316.5, 260.5), (32.5, 628.5)]";"[0, 0]"
224;0.0678040981293;"[(317.5, 261.5), (32.5, 628.5), (485.5, 354.5)]";"[0, 0, 0]"
225;0.0617380142212;"[(316.5, 261.5), (453.5, 534.5)]";"[0, 0]"
226;0.0693118572235;"[(486.5, 354.5), (200.5, 252.5)]";"[0, 0]"
227;0.0577621459961;"[(32.5, 629.5)]";"[0]"
228;0.0642352104187;"[(317.5, 260.5), (32.5, 628.5)]";"[0, 0]"
229;0.0559129714966;"[(32.5, 628.5), (316.5, 260.5), (469.5, 534.5)]";"[0, 0, 0]"
230;0.0606548786163;"[(316.5, 260.5), (485.5, 353.5), (32.5, 628.5)]";"[0, 0, 0]"
231;0.0571260452271;"[(32.5, 628.5), (316.5, 260.5)]";"[0, 0]"
232;0.0635371208191;"[(200.5, 252.5)]";"[0]"
233;0.0636940002441;"[(32.5, 629.5)]";"[0]"
234;0.0675640106201;"[(24.5, 582.5)]";"[0]"
235;0.0607419013977;"[(484.5, 374.5), (199.5, 276.5)]";"[1, 1]"
236;0.0614061355591;"[(32.5, 628.5), (469.5, 534.5), (315.5, 284.5), (484.5, 374.5)]";"[0, 0, 1, 1]"
237;0.0586519241333;"[(32.5, 628.5), (469.5, 534.5), (484.5, 374.5)]";"[0, 0, 1]"
238;0.0665290355682;"[(32.5, 628.5), (315.5, 284.5)]";"[0, 1]"
239;0.0741970539093;"[(32.5, 628.5), (199.5, 276.5)]";"[0, 1]"
240;0.0614049434662;"[(32.5, 629.5)]";"[0]"
241;0.0641980171204;"[(484.5, 375.5), (315.5, 285.5)]";"[1, 1]"
242;0.0605330467224;"[(32.5, 629.5), (470.5, 535.5), (315.5, 285.5)]";"[0, 0, 1]"
243;0.0619881153107;"[(39.5, 594.5), (199.5, 276.5), (484.5, 375.5)]";"[0, 1, 1]"
244;0.0613040924072;"[(32.5, 628.5), (484.5, 374.5)]";"[0, 1]"
245;0.0635828971863;"[(32.5, 628.5), (484.5, 374.5)]";"[0, 1]"
246;0.0726408958435;"[(32.5, 628.5), (198.5, 275.5), (484.5, 374.5)]";"[0, 1, 1]"
247;0.0620980262756;"[(23.5, 581.5)]";"[0]"
248;0.0682790279388;"[(484.5, 375.5)]";"[1]"
249;0.0611178874969;"[(32.5, 629.5), (484.5, 375.5)]";"[0, 1]"
250;0.0657119750977;"[(32.5, 629.5), (315.5, 285.5)]";"[0, 1]"
251;0.0658581256866;"[(471.5, 536.5), (484.5, 375.5)]";"[0, 1]"
252;0.0669519901276;"[(32.5, 630.5)]";"[0]"
253;0.0620028972626;"[(484.5, 376.5)]";"[1]"
254;0.0809400081635;"[(484.5, 376.5), (316.5, 286.5)]";"[1, 1]"
255;0.0566809177399;"[(315.5, 286.5), (484.5, 377.5)]";"[1, 1]"
256;0.0596678256989;"[(32.5, 636.5), (485.5, 377.5), (316.5, 287.5)]";"[0, 1, 1]"
257;0.0517179965973;"[(31.5, 614.5), (474.5, 537.5), (486.5, 377.5)]";"[0, 0, 1]"
258;0.0652549266815;"[(31.5, 613.5), (487.5, 377.5), (317.5, 287.5)]";"[0, 1, 1]"
259;0.0528440475464;"[(34.5, 634.5), (477.5, 536.5), (487.5, 376.5), (318.5, 286.5)]";"[0, 0, 1, 1]"
260;0.0550611019135;"[(488.5, 376.5), (319.5, 286.5)]";"[1, 1]"
261;0.0529661178589;"[(34.5, 611.5), (479.5, 536.5), (319.5, 285.5)]";"[0, 0, 1]"
262;0.0541040897369;"[]";"[]"
263;0.0672860145569;"[(39.5, 634.5), (490.5, 376.5)]";"[0, 1]"
264;0.0952088832855;"[(40.5, 614.5), (322.5, 286.5)]";"[0, 1]"
265;0.0558350086212;"[(485.5, 534.5), (46.5, 636.5), (492.5, 377.5)]";"[0, 0, 1]"
266;0.055447101593;"[(47.5, 614.5), (324.5, 286.5), (493.5, 377.5)]";"[0, 1, 1]"
267;0.0524699687958;"[(52.5, 614.5), (488.5, 530.5)]";"[0, 0]"
268;0.0546910762787;"[(57.5, 612.5), (326.5, 286.5), (496.5, 376.5)]";"[0, 1, 1]"
269;0.0528080463409;"[(493.5, 527.5)]";"[0]"
270;0.0583081245422;"[(494.5, 527.5), (72.5, 628.5), (329.5, 285.5)]";"[0, 0, 1]"
271;0.051736831665;"[(330.5, 286.5), (500.5, 376.5)]";"[1, 1]"
272;0.0547468662262;"[(84.5, 603.5), (501.5, 377.5)]";"[0, 1]"
273;0.0523219108582;"[(92.5, 600.5)]";"[0]"
274;0.0559551715851;"[(102.5, 618.5), (504.5, 525.5)]";"[0, 0]"
275;0.0522668361664;"[(110.5, 615.5), (217.5, 278.5), (506.5, 378.5)]";"[0, 1, 1]"
276;0.056675195694;"[(117.5, 593.5), (509.5, 523.5)]";"[0, 0]"
277;0.0513100624084;"[(128.5, 610.5), (337.5, 287.5)]";"[0, 1]"
278;0.0560619831085;"[(135.5, 588.5), (509.5, 379.5), (338.5, 287.5)]";"[0, 1, 1]"
279;0.0521340370178;"[(339.5, 288.5)]";"[1]"
280;0.0585749149323;"[(151.5, 584.5)]";"[0]"
281;0.051805973053;"[(161.5, 600.5), (223.5, 280.5)]";"[0, 1]"
282;0.0546779632568;"[(169.5, 598.5)]";"[0]"
283;0.0527219772339;"[(175.5, 579.5), (343.5, 290.5)]";"[0, 1]"
284;0.055319070816;"[(185.5, 594.5), (517.5, 383.5)]";"[0, 1]"
285;0.0539457798004;"[(518.5, 384.5)]";"[1]"
286;0.0541429519653;"[(200.5, 573.5)]";"[0]"
287;0.0546278953552;"[(347.5, 290.5)]";"[1]"
288;0.0548379421234;"[(525.5, 516.5)]";"[0]"
289;0.0526561737061;"[]";"[]"
290;0.0569407939911;"[(350.5, 288.5)]";"[1]"
291;0.0704228878021;"[(351.5, 288.5)]";"[1]"
292;0.0581529140472;"[]";"[]"
293;0.0518159866333;"[(230.5, 278.5)]";"[1]"
294;0.0558438301086;"[(353.5, 287.5)]";"[1]"
295;0.0519599914551;"[(269.5, 554.5), (353.5, 286.5), (532.5, 382.5)]";"[0, 1, 1]"
296;0.0553758144379;"[(533.5, 381.5)]";"[1]"
297;0.0535891056061;"[(285.5, 561.5), (354.5, 282.5), (534.5, 380.5)]";"[0, 1, 1]"
298;0.0566589832306;"[(230.5, 272.5)]";"[1]"
299;0.0539169311523;"[]";"[]"
300;0.0577499866486;"[(356.5, 277.5)]";"[1]"
301;0.0514998435974;"[(356.5, 275.5)]";"[1]"
302;0.0571110248566;"[]";"[]"
303;0.0530691146851;"[]";"[]"
304;0.0558731555939;"[(357.5, 273.5)]";"[1]"
305;0.053505897522;"[]";"[]"
306;0.054386138916;"[(547.5, 373.5), (359.5, 271.5)]";"[1, 1]"
307;0.0525209903717;"[(548.5, 372.5)]";"[1]"
308;0.0553069114685;"[(551.5, 373.5)]";"[1]"
309;0.0562920570374;"[]";"[]"
310;0.0582180023193;"[]";"[]"
311;0.0519058704376;"[]";"[]"
312;0.0637531280518;"[(362.5, 268.5), (557.5, 373.5)]";"[1, 1]"
313;0.0538890361786;"[]";"[]"
314;0.0545129776001;"[(364.5, 266.5), (561.5, 372.5)]";"[1, 1]"
315;0.051344871521;"[(365.5, 264.5)]";"[1]"
316;0.0559890270233;"[(366.5, 262.5), (565.5, 370.5)]";"[1, 1]"
317;0.0516419410706;"[]";"[]"
318;0.0563499927521;"[(58.5, 489.5), (367.5, 259.5), (569.5, 369.5)]";"[0, 1, 1]"
319;0.0523869991302;"[]";"[]"
320;0.0587060451508;"[(367.5, 255.5), (572.5, 367.5)]";"[1, 1]"
321;0.0526878833771;"[(218.5, 489.5), (573.5, 365.5), (366.5, 251.5)]";"[0, 1, 1]"
322;0.0572211742401;"[(573.5, 363.5), (365.5, 247.5)]";"[1, 1]"
323;0.0518009662628;"[]";"[]"
324;0.0559070110321;"[(572.5, 352.5)]";"[1]"
325;0.0523340702057;"[(570.5, 349.5), (211.5, 211.5)]";"[1, 1]"
326;0.0571269989014;"[(566.5, 349.5), (353.5, 227.5)]";"[1, 1]"
327;0.0518548488617;"[]";"[]"
328;0.0540080070496;"[(333.5, 235.5), (552.5, 358.5)]";"[1, 1]"
329;0.0527110099792;"[]";"[]"
330;0.0542240142822;"[(312.5, 238.5)]";"[1]"
331;0.0590810775757;"[(523.5, 369.5), (141.5, 220.5)]";"[1, 1]"
332;0.0588798522949;"[(510.5, 368.5), (285.5, 235.5)]";"[1, 1]"
333;0.0539009571075;"[(269.5, 228.5)]";"[1]"
334;0.0549960136414;"[(482.5, 356.5), (249.5, 218.5)]";"[1, 1]"
335;0.051479101181;"[]";"[]"
336;0.0562469959259;"[(440.5, 344.5), (201.5, 204.5)]";"[1, 1]"
337;0.0518341064453;"[]";"[]"
338;0.0533339977264;"[(384.5, 340.5), (136.5, 194.5)]";"[1, 1]"
339;0.0542578697205;"[]";"[]"
340;0.0576570034027;"[(319.5, 326.5)]";"[1]"
341;0.0509860515594;"[]";"[]"
342;0.0561518669128;"[]";"[]"
343;0.0503098964691;"[]";"[]"
344;0.0546369552612;"[]";"[]"
345;0.0501198768616;"[(103.5, 297.5)]";"[1]"
346;0.055890083313;"[(53.5, 289.5)]";"[1]"
347;0.0489220619202;"[]";"[]"
348;0.053102016449;"[]";"[]"
349;0.0497419834137;"[]";"[]"
350;0.0575120449066;"[]";"[]"
