frameno;frametime;cir_pos;color
108;0.0908939838409;"[(405, 311), (662, 326)]";"[0, 0]"
109;0.0906329154968;"[(660, 326), (403, 310)]";"[0, 0]"
110;0.0891540050507;"[(659, 327)]";"[0]"
111;0.110636949539;"[(659, 325), (404, 310)]";"[0, 0]"
112;0.113656997681;"[(660, 327)]";"[0]"
113;0.113604068756;"[(660, 325)]";"[0]"
114;0.116425991058;"[(658, 322), (402, 306)]";"[0, 0]"
115;0.10994720459;"[(657, 318), (399, 302)]";"[0, 0]"
116;0.107589960098;"[(400, 300), (654, 316)]";"[0, 0]"
117;0.0959310531616;"[(654, 315)]";"[0]"
118;0.112076044083;"[(655, 315)]";"[0]"
119;0.0907020568848;"[(656, 312)]";"[0]"
120;0.0917670726776;"[(654, 310), (397, 294)]";"[0, 0]"
121;0.109302997589;"[(655, 309)]";"[0]"
122;0.092316865921;"[(656, 303)]";"[0]"
123;0.102782964706;"[(658, 296)]";"[0]"
124;0.0961930751801;"[(657, 287)]";"[0]"
125;0.0908551216125;"[(657, 283), (400, 267)]";"[0, 0]"
126;0.108826160431;"[(399, 265), (657, 282)]";"[0, 0]"
127;0.112150192261;"[(657, 279)]";"[0]"
128;0.112554073334;"[(659, 281)]";"[0]"
129;0.0972299575806;"[(661, 278)]";"[0]"
130;0.108776092529;"[(662, 278), (406, 263)]";"[0, 0]"
131;0.115195989609;"[(663, 277)]";"[0]"
132;0.0996110439301;"[(663, 276)]";"[0]"
133;0.122340917587;"[(662, 272), (406, 257)]";"[0, 0]"
134;0.0942170619965;"[(408, 247), (665, 263)]";"[0, 0]"
135;0.106016874313;"[(663, 257)]";"[0]"
136;0.10857796669;"[(408, 238), (665, 252)]";"[0, 0]"
137;0.112634181976;"[(665, 251)]";"[0]"
138;0.0920510292053;"[(663, 246), (406, 232)]";"[0, 0]"
139;0.0975708961487;"[(406, 229)]";"[0]"
140;0.0928809642792;"[(663, 239)]";"[0]"
141;0.108247995377;"[(406, 223)]";"[0]"
142;0.115360975266;"[(665, 237), (405, 221)]";"[0, 0]"
143;0.10268497467;"[(406, 219), (664, 235)]";"[0, 0]"
144;0.0966589450836;"[(406, 217)]";"[0]"
145;0.0925309658051;"[(665, 229), (406, 216)]";"[0, 0]"
146;0.128930091858;"[(408, 213), (665, 227)]";"[0, 0]"
147;0.104774951935;"[(665, 225), (408, 211)]";"[0, 0]"
148;0.101125955582;"[(666, 222), (407, 209)]";"[0, 0]"
149;0.0994079113007;"[(668, 220), (408, 205)]";"[0, 0]"
150;0.10866189003;"[(410, 203), (667, 218)]";"[0, 0]"
151;0.108942985535;"[(671, 211)]";"[0]"
152;0.0947370529175;"[(418, 193)]";"[0]"
153;0.107424020767;"[(679, 201)]";"[0]"
154;0.116945981979;"[(681, 198), (421, 184)]";"[0, 0]"
155;0.0940020084381;"[(420, 180), (1135, 536)]";"[0, 0]"
156;0.101979017258;"[(422, 178)]";"[0]"
157;0.113653898239;"[(680, 187), (422, 174)]";"[0, 0]"
158;0.106487035751;"[(679, 185), (419, 170)]";"[0, 0]"
159;0.0959799289703;"[(679, 183), (419, 167)]";"[0, 0]"
160;0.110962867737;"[(680, 178)]";"[0]"
161;0.103296995163;"[(678, 175), (1617, 509), (420, 162)]";"[0, 0, 0]"
162;0.0968368053436;"[(1696, 506)]";"[0]"
163;0.103646039963;"[(677, 171)]";"[0]"
164;0.131415128708;"[(674, 167)]";"[0]"
165;0.106696844101;"[(414, 149), (674, 162)]";"[0, 0]"
166;0.105655908585;"[(673, 159), (885, 305)]";"[0, 0]"
167;0.111147165298;"[]";"[]"
168;0.112689971924;"[(406, 137), (1143, 504), (1008, 822)]";"[0, 0, 0]"
169;0.0986659526825;"[(668, 146), (408, 132), (884, 294), (617, 681)]";"[0, 0, 0, 0]"
170;0.120896816254;"[(669, 143), (406, 129)]";"[0, 0]"
171;0.0982389450073;"[(669, 141), (410, 127)]";"[0, 0]"
172;0.110625982285;"[(669, 138), (409, 125)]";"[0, 0]"
173;0.107825040817;"[(669, 135)]";"[0]"
174;0.108133077621;"[(669, 132)]";"[0]"
175;0.106213092804;"[(404, 116)]";"[0]"
176;0.124274969101;"[(668, 127), (406, 114)]";"[0, 0]"
177;0.109462022781;"[(924, 520), (444, 673)]";"[0, 0]"
178;0.0950560569763;"[(665, 122), (535, 783)]";"[0, 0]"
179;0.136708021164;"[(402, 105), (797, 646)]";"[0, 0]"
180;0.109518051147;"[]";"[]"
181;0.104398012161;"[(664, 111), (402, 97)]";"[0, 0]"
182;0.101722002029;"[(664, 108)]";"[0]"
183;0.0910499095917;"[]";"[]"
184;0.106267929077;"[]";"[]"
185;0.112403154373;"[]";"[]"
186;0.12077498436;"[(663, 88), (397, 72)]";"[0, 0]"
187;0.112596035004;"[(399, 67), (880, 231)]";"[0, 0]"
188;0.114507913589;"[(665, 77)]";"[0]"
189;0.0903329849243;"[(664, 72)]";"[0]"
190;0.0946829319;"[(400, 53), (664, 69)]";"[0, 0]"
191;0.106866121292;"[(665, 65), (400, 50)]";"[0, 0]"
192;0.115339994431;"[(402, 47), (668, 62)]";"[0, 0]"
193;0.0894410610199;"[]";"[]"
194;0.114233970642;"[(404, 40), (671, 56)]";"[0, 0]"
195;0.122123003006;"[(671, 53), (407, 37)]";"[0, 0]"
196;0.119926929474;"[]";"[]"
197;0.0928900241852;"[(675, 50)]";"[0]"
198;0.139928102493;"[(408, 32), (677, 46)]";"[0, 0]"
199;0.105404853821;"[(411, 31), (678, 49)]";"[0, 0]"
200;0.125779867172;"[(679, 47), (414, 30)]";"[0, 0]"
201;0.0960659980774;"[]";"[]"
202;0.123490095139;"[(415, 24), (681, 39)]";"[0, 0]"
203;0.11043381691;"[(682, 38), (414, 22)]";"[0, 0]"
204;0.106602191925;"[(418, 20)]";"[0]"
205;0.106522083282;"[(420, 18), (685, 31)]";"[0, 0]"
206;0.0997769832611;"[]";"[]"
207;0.103590011597;"[(685, 29), (416, 12)]";"[0, 0]"
208;0.102470874786;"[(296, 344)]";"[0]"
209;0.10592508316;"[(414, 8), (681, 25)]";"[0, 0]"
210;0.0900540351868;"[(679, 23)]";"[0]"
211;0.113547086716;"[(677, 20)]";"[0]"
212;0.100242137909;"[(678, 19)]";"[0]"
213;0.0926470756531;"[(677, 18)]";"[0]"
214;0.112805128098;"[(677, 18)]";"[0]"
215;0.106890916824;"[(677, 16)]";"[0]"
216;0.102527141571;"[(678, 16)]";"[0]"
217;0.107041835785;"[(677, 14)]";"[0]"
218;0.0926249027252;"[(677, 13)]";"[0]"
219;0.0981240272522;"[(679, 13)]";"[0]"
220;0.0898339748383;"[]";"[]"
221;0.115301132202;"[(677, 15)]";"[0]"
222;0.10696387291;"[]";"[]"
223;0.109951972961;"[(680, 12)]";"[0]"
224;0.105474948883;"[(681, 8)]";"[0]"
225;0.100995063782;"[(679, 9)]";"[0]"
226;0.103760957718;"[(680, 8)]";"[0]"
227;0.134260892868;"[]";"[]"
228;0.105810880661;"[]";"[]"
229;0.104268789291;"[(679, 7)]";"[0]"
230;0.0993869304657;"[]";"[]"
231;0.111526966095;"[(683, 9)]";"[0]"
232;0.107133150101;"[(683, 9)]";"[0]"
233;0.0963368415833;"[]";"[]"
234;0.10981798172;"[(901, 160), (683, 10)]";"[0, 0]"
235;0.107616901398;"[(683, 8), (1469, 467)]";"[0, 0]"
236;0.105953931808;"[(684, 10)]";"[0]"
237;0.0892040729523;"[(683, 12)]";"[0]"
238;0.0894510746002;"[(683, 9)]";"[0]"
239;0.0862329006195;"[]";"[]"
240;0.0843930244446;"[]";"[]"
241;0.113039970398;"[(685, 13)]";"[0]"
242;0.093738079071;"[(686, 15)]";"[0]"
243;0.0955121517181;"[(1051, 403), (684, 19)]";"[0, 0]"
244;0.09579205513;"[]";"[]"
245;0.109381914139;"[(685, 21)]";"[0]"
246;0.100126028061;"[(421, 9)]";"[0]"
247;0.109785795212;"[(687, 22)]";"[0]"
248;0.103814840317;"[]";"[]"
249;0.114352941513;"[(687, 29)]";"[0]"
250;0.108365058899;"[(687, 28)]";"[0]"
251;0.110308170319;"[(687, 26)]";"[0]"
252;0.0996840000153;"[(420, 15)]";"[0]"
253;0.119334936142;"[(685, 30)]";"[0]"
254;0.106914043427;"[(685, 26)]";"[0]"
255;0.101892948151;"[(418, 15)]";"[0]"
256;0.10106420517;"[(684, 28)]";"[0]"
257;0.121623039246;"[(418, 13), (685, 24)]";"[0, 0]"
258;0.106906890869;"[(418, 13)]";"[0]"
259;0.107665061951;"[(683, 26)]";"[0]"
260;0.106635093689;"[(418, 15), (684, 27)]";"[0, 0]"
261;0.101222038269;"[(684, 30), (419, 17)]";"[0, 0]"
262;0.0949940681458;"[]";"[]"
263;0.104023933411;"[]";"[]"
264;0.100805997849;"[(686, 37)]";"[0]"
265;0.0920519828796;"[(422, 28)]";"[0]"
266;0.104605913162;"[(422, 32), (905, 192)]";"[0, 0]"
267;0.0983788967133;"[]";"[]"
268;0.0904791355133;"[(688, 55), (424, 44)]";"[0, 0]"
269;0.114978075027;"[(426, 51)]";"[0]"
270;0.106966018677;"[(426, 59), (688, 71)]";"[0, 0]"
271;0.116714954376;"[(689, 81), (426, 68)]";"[0, 0]"
272;0.120436906815;"[(689, 87), (426, 76)]";"[0, 0]"
273;0.0955259799957;"[]";"[]"
274;0.105385065079;"[(424, 89), (685, 101)]";"[0, 0]"
275;0.112283945084;"[(424, 97)]";"[0]"
276;0.119307041168;"[(423, 105), (685, 115)]";"[0, 0]"
277;0.105576992035;"[(684, 123)]";"[0]"
278;0.102774858475;"[(683, 126)]";"[0]"
279;0.113180875778;"[(683, 131)]";"[0]"
280;0.0995738506317;"[(683, 138)]";"[0]"
281;0.109762907028;"[(682, 142), (424, 131)]";"[0, 0]"
282;0.105763912201;"[(422, 136)]";"[0]"
283;0.134438037872;"[(683, 155), (425, 143)]";"[0, 0]"
284;0.107236862183;"[(684, 161), (426, 149)]";"[0, 0]"
285;0.113425016403;"[(426, 155), (685, 167)]";"[0, 0]"
286;0.12570810318;"[(684, 172), (426, 158)]";"[0, 0]"
287;0.120062112808;"[(686, 175)]";"[0]"
288;0.109934091568;"[(686, 178), (428, 166)]";"[0, 0]"
289;0.095606803894;"[(426, 170)]";"[0]"
290;0.0993249416351;"[(430, 175)]";"[0]"
291;0.107501983643;"[(689, 193)]";"[0]"
292;0.106178998947;"[(332, 511), (689, 195)]";"[0, 0]"
293;0.0897438526154;"[(432, 189)]";"[0]"
294;0.120518922806;"[(689, 206), (280, 524)]";"[0, 0]"
295;0.089644908905;"[(432, 200)]";"[0]"
296;0.119970798492;"[(431, 206), (687, 219)]";"[0, 0]"
297;0.121429920197;"[(684, 225), (193, 545)]";"[0, 0]"
298;0.126116037369;"[(160, 552), (428, 217)]";"[0, 0]"
299;0.120038032532;"[(683, 232), (427, 221)]";"[0, 0]"
300;0.108319044113;"[(685, 236), (430, 224)]";"[0, 0]"
301;0.096745967865;"[(429, 229), (685, 243)]";"[0, 0]"
302;0.108801841736;"[(682, 247), (427, 234), (36, 574)]";"[0, 0, 0]"
303;0.103786945343;"[(680, 251)]";"[0]"
304;0.111197948456;"[(681, 255), (426, 241), (647, 449)]";"[0, 0, 0]"
305;0.0994899272919;"[(682, 257), (426, 243)]";"[0, 0]"
306;0.136419057846;"[(423, 245)]";"[0]"
307;0.120828866959;"[(680, 260)]";"[0]"
308;0.127602100372;"[(681, 263), (425, 249)]";"[0, 0]"
309;0.10765004158;"[(679, 265), (426, 250)]";"[0, 0]"
310;0.115331888199;"[(680, 268), (422, 252)]";"[0, 0]"
311;0.121297121048;"[(679, 268), (888, 411)]";"[0, 0]"
312;0.111801862717;"[(679, 270)]";"[0]"
313;0.124526023865;"[(681, 274)]";"[0]"
314;0.115144014359;"[(679, 277)]";"[0]"
315;0.120697021484;"[(421, 267)]";"[0]"
316;0.0908670425415;"[(677, 287), (424, 272)]";"[0, 0]"
317;0.119879961014;"[(678, 293)]";"[0]"
318;0.108431100845;"[(678, 292), (424, 277)]";"[0, 0]"
319;0.120141029358;"[(677, 295), (422, 280)]";"[0, 0]"
320;0.102788209915;"[(674, 300), (419, 284)]";"[0, 0]"
321;0.0954170227051;"[(675, 303)]";"[0]"
322;0.104684829712;"[(673, 309), (420, 293)]";"[0, 0]"
323;0.112857103348;"[(674, 313), (419, 297)]";"[0, 0]"
324;0.110352039337;"[(675, 315)]";"[0]"
325;0.112440824509;"[(677, 319)]";"[0]"
326;0.0948700904846;"[(678, 322), (423, 306)]";"[0, 0]"
327;0.109502077103;"[(678, 327), (426, 311)]";"[0, 0]"
328;0.120226144791;"[(679, 333)]";"[0]"
329;0.0917489528656;"[(681, 337)]";"[0]"
330;0.110350131989;"[(685, 345)]";"[0]"
331;0.107559204102;"[]";"[]"
332;0.11735200882;"[(695, 363), (444, 347), (899, 501)]";"[0, 0, 0]"
333;0.103162050247;"[(442, 355), (696, 370)]";"[0, 0]"
334;0.125601053238;"[(697, 379), (445, 363)]";"[0, 0]"
335;0.102267026901;"[(698, 383)]";"[0]"
336;0.121371984482;"[(701, 386), (449, 372)]";"[0, 0]"
337;0.11018204689;"[(702, 390)]";"[0]"
338;0.118091106415;"[(451, 379), (702, 393)]";"[0, 0]"
339;0.10611987114;"[(704, 397), (452, 382)]";"[0, 0]"
340;0.134186983109;"[(703, 401)]";"[0]"
341;0.114885091782;"[(703, 402)]";"[0]"
342;0.113191127777;"[(454, 391), (704, 404)]";"[0, 0]"
343;0.109669923782;"[(705, 408), (453, 395)]";"[0, 0]"
344;0.116164922714;"[(705, 413)]";"[0]"
345;0.0898950099945;"[(707, 416), (454, 403)]";"[0, 0]"
346;0.0985851287842;"[(707, 421), (457, 408)]";"[0, 0]"
347;0.112421989441;"[(707, 424), (458, 411)]";"[0, 0]"
348;0.093475818634;"[(707, 429)]";"[0]"
349;0.0910291671753;"[(712, 431), (670, 620)]";"[0, 0]"
350;0.0995678901672;"[(711, 435)]";"[0]"
351;0.115629911423;"[(711, 435)]";"[0]"
352;0.0951759815216;"[(711, 441)]";"[0]"
353;0.106042146683;"[(710, 449)]";"[0]"
354;0.118799209595;"[(711, 451)]";"[0]"
355;0.104807138443;"[(461, 441)]";"[0]"
356;0.114637136459;"[(713, 456)]";"[0]"
357;0.0945479869843;"[(714, 459)]";"[0]"
358;0.101562023163;"[(713, 461), (464, 448)]";"[0, 0]"
359;0.104551076889;"[(711, 466), (463, 452)]";"[0, 0]"
360;0.113795995712;"[(710, 471), (461, 456)]";"[0, 0]"
361;0.107913970947;"[(709, 474), (459, 460)]";"[0, 0]"
362;0.136162996292;"[(709, 481), (458, 465)]";"[0, 0]"
363;0.11408996582;"[(710, 483)]";"[0]"
364;0.0923018455505;"[(707, 484)]";"[0]"
365;0.107480049133;"[(707, 484), (457, 470)]";"[0, 0]"
366;0.102118015289;"[(705, 486)]";"[0]"
367;0.131350040436;"[(706, 486)]";"[0]"
368;0.106672048569;"[(707, 491), (458, 475)]";"[0, 0]"
369;0.110924005508;"[]";"[]"
370;0.116895914078;"[(706, 497)]";"[0]"
371;0.112940073013;"[(707, 501)]";"[0]"
372;0.0936200618744;"[(706, 506)]";"[0]"
373;0.0976779460907;"[(707, 513)]";"[0]"
374;0.0935580730438;"[(707, 518)]";"[0]"
375;0.113622903824;"[(457, 512), (706, 527), (908, 666)]";"[0, 0, 0]"
376;0.0945200920105;"[(705, 532), (455, 517)]";"[0, 0]"
377;0.0940120220184;"[(455, 522)]";"[0]"
378;0.100471973419;"[(707, 542)]";"[0]"
379;0.101415157318;"[(706, 549), (454, 533)]";"[0, 0]"
380;0.0940201282501;"[(707, 553)]";"[0]"
381;0.0971989631653;"[(707, 555), (459, 542)]";"[0, 0]"
382;0.094003200531;"[(709, 561)]";"[0]"
383;0.104772806168;"[(707, 565), (909, 701)]";"[0, 0]"
384;0.11089015007;"[(707, 565)]";"[0]"
385;0.0916230678558;"[(706, 568)]";"[0]"
386;0.110586166382;"[(709, 569), (460, 557)]";"[0, 0]"
387;0.109205961227;"[(459, 560)]";"[0]"
388;0.0903480052948;"[(705, 577)]";"[0]"
389;0.115585803986;"[(705, 579), (455, 567)]";"[0, 0]"
390;0.112320899963;"[(704, 583), (907, 721)]";"[0, 0]"
391;0.114035129547;"[]";"[]"
392;0.112282991409;"[(460, 575)]";"[0]"
393;0.110198974609;"[(707, 591)]";"[0]"
394;0.108979940414;"[(461, 581)]";"[0]"
395;0.115199804306;"[(709, 597)]";"[0]"
396;0.124323129654;"[(709, 601), (462, 587)]";"[0, 0]"
397;0.121158123016;"[(710, 602)]";"[0]"
398;0.10481095314;"[(463, 592)]";"[0]"
399;0.0929551124573;"[(712, 609)]";"[0]"
400;0.0885589122772;"[(461, 603)]";"[0]"
401;0.117191076279;"[(712, 619)]";"[0]"
402;0.0918989181519;"[(712, 623)]";"[0]"
403;0.107079029083;"[(711, 631)]";"[0]"
404;0.113074064255;"[(710, 635), (462, 623)]";"[0, 0]"
405;0.0900800228119;"[(708, 638), (460, 626)]";"[0, 0]"
406;0.110337972641;"[]";"[]"
407;0.0889871120453;"[]";"[]"
408;0.11955499649;"[(709, 651)]";"[0]"
409;0.0972828865051;"[(710, 652)]";"[0]"
410;0.104274988174;"[(710, 656)]";"[0]"
411;0.0992159843445;"[(710, 660), (913, 799), (461, 648)]";"[0, 0, 0]"
412;0.111592054367;"[(711, 665), (462, 650)]";"[0, 0]"
413;0.098130941391;"[(711, 666)]";"[0]"
414;0.0964779853821;"[(711, 669), (462, 657)]";"[0, 0]"
415;0.0935411453247;"[(713, 671)]";"[0]"
416;0.091372013092;"[]";"[]"
417;0.107828855515;"[(714, 677)]";"[0]"
418;0.110487222672;"[]";"[]"
419;0.12339091301;"[(713, 685), (464, 672)]";"[0, 0]"
420;0.0974988937378;"[(713, 686)]";"[0]"
421;0.105751991272;"[(713, 690), (464, 679)]";"[0, 0]"
422;0.109747886658;"[(713, 693)]";"[0]"
423;0.114442110062;"[(714, 697), (463, 686), (917, 838)]";"[0, 0, 0]"
424;0.107824087143;"[(713, 700)]";"[0]"
425;0.0975868701935;"[(711, 704)]";"[0]"
426;0.128564119339;"[(710, 708), (664, 905), (462, 696)]";"[0, 0, 0]"
427;0.103438138962;"[(708, 712)]";"[0]"
428;0.0950520038605;"[]";"[]"
429;0.108750104904;"[(710, 716), (461, 705)]";"[0, 0]"
430;0.0969960689545;"[(712, 722)]";"[0]"
431;0.0981202125549;"[(916, 868), (713, 727)]";"[0, 0]"
432;0.107904911041;"[(713, 734)]";"[0]"
433;0.111349105835;"[(713, 743)]";"[0]"
434;0.103803873062;"[(712, 751)]";"[0]"
435;0.106354951859;"[(712, 758)]";"[0]"
436;0.104844808578;"[(713, 765)]";"[0]"
437;0.0976700782776;"[(710, 772)]";"[0]"
438;0.103219032288;"[]";"[]"
439;0.142107009888;"[(708, 777)]";"[0]"
440;0.108930110931;"[(710, 779), (462, 767)]";"[0, 0]"
441;0.139807939529;"[(713, 780)]";"[0]"
442;0.0951368808746;"[(712, 781)]";"[0]"
443;0.102993965149;"[(712, 782), (919, 925)]";"[0, 0]"
444;0.101226806641;"[(461, 774), (713, 785)]";"[0, 0]"
445;0.115481138229;"[(711, 788), (462, 777)]";"[0, 0]"
446;0.103358983994;"[]";"[]"
447;0.100751876831;"[(714, 792), (463, 782)]";"[0, 0]"
448;0.110203027725;"[(713, 798)]";"[0]"
449;0.121659994125;"[(711, 804)]";"[0]"
450;0.100135087967;"[(709, 811)]";"[0]"
451;0.0886769294739;"[(710, 816)]";"[0]"
452;0.106534957886;"[(710, 822)]";"[0]"
453;0.0950031280518;"[]";"[]"
454;0.124199867249;"[(711, 832)]";"[0]"
455;0.100815057755;"[]";"[]"
456;0.11973285675;"[(709, 841)]";"[0]"
457;0.102978944778;"[]";"[]"
458;0.10010099411;"[(454, 843)]";"[0]"
459;0.0898690223694;"[(708, 867)]";"[0]"
460;0.0979959964752;"[]";"[]"
461;0.0903961658478;"[(450, 882)]";"[0]"
462;0.114151954651;"[(703, 903)]";"[0]"
463;0.0998549461365;"[]";"[]"
464;0.0936148166656;"[]";"[]"
465;0.0961291790009;"[]";"[]"
466;0.113224983215;"[]";"[]"
467;0.12285900116;"[(446, 914), (699, 927)]";"[0, 0]"
468;0.127585172653;"[(446, 915), (701, 927)]";"[0, 0]"
469;0.0977890491486;"[(701, 930)]";"[0]"
470;0.109538078308;"[]";"[]"
471;0.0920159816742;"[(703, 943), (448, 930)]";"[0, 0]"
472;0.104692935944;"[(702, 949)]";"[0]"
473;0.0882730484009;"[(705, 951)]";"[0]"
474;0.0912120342255;"[(706, 961)]";"[0]"
475;0.109658956528;"[(704, 971)]";"[0]"
476;0.0992391109467;"[(703, 978), (445, 968)]";"[0, 0]"
477;0.0959050655365;"[]";"[]"
478;0.09202003479;"[(447, 979)]";"[0]"
479;0.121777057648;"[]";"[]"
480;0.132991075516;"[(705, 999)]";"[0]"
481;0.0983731746674;"[]";"[]"
482;0.0880618095398;"[]";"[]"
483;0.112947940826;"[]";"[]"
