frameno;frametime;cir_pos;color
51;0.0128071308136;"[(743, 396), (620, 361), (996, 387), (736, 293)]";"[0, 0, 1, 1]"
52;0.0114059448242;"[(620, 359), (794, 394), (1001, 385)]";"[0, 0, 1]"
53;0.0111608505249;"[(698, 370), (1005, 384)]";"[0, 1]"
54;0.0106599330902;"[(743, 394), (1010, 384)]";"[0, 1]"
55;0.0105757713318;"[(744, 395), (1015, 385)]";"[0, 1]"
56;0.011549949646;"[(744, 396), (1019, 386), (739, 286)]";"[0, 1, 1]"
57;0.0115208625793;"[(617, 363)]";"[0]"
58;0.0113909244537;"[(697, 376)]";"[0]"
59;0.0112581253052;"[(744, 398), (741, 280), (1035, 384)]";"[0, 1, 1]"
60;0.0116128921509;"[(655, 360), (1040, 382)]";"[0, 1]"
61;0.0121669769287;"[(744, 271)]";"[1]"
62;0.0118482112885;"[(698, 368), (745, 269)]";"[0, 1]"
63;0.0113780498505;"[(655, 360)]";"[0]"
64;0.0115768909454;"[(746, 396)]";"[0]"
65;0.0118319988251;"[(747, 396), (747, 264)]";"[0, 1]"
66;0.0115849971771;"[(698, 371)]";"[0]"
67;0.0182950496674;"[(749, 394), (752, 256)]";"[0, 1]"
68;0.0141630172729;"[(701, 367)]";"[0]"
69;0.0121138095856;"[(755, 388), (760, 245)]";"[0, 1]"
70;0.0113711357117;"[]";"[]"
71;0.0114750862122;"[(630, 347)]";"[0]"
72;0.0115568637848;"[(678, 350)]";"[0]"
73;0.0117080211639;"[(646, 353), (793, 231)]";"[0, 1]"
74;0.0117011070251;"[(792, 389), (803, 227)]";"[0, 1]"
75;0.0115671157837;"[(750, 363)]";"[0]"
76;0.0115468502045;"[(758, 362)]";"[0]"
77;0.0117180347443;"[(1258, 346)]";"[1]"
78;0.0118799209595;"[(830, 385)]";"[0]"
79;0.0125558376312;"[]";"[]"
80;0.0139718055725;"[]";"[]"
81;0.0141160488129;"[(860, 386)]";"[0]"
82;0.0141229629517;"[(870, 387)]";"[0]"
83;0.0126841068268;"[(732, 351)]";"[0]"
84;0.0128490924835;"[(832, 362)]";"[0]"
85;0.0117690563202;"[(792, 349), (897, 386)]";"[0, 0]"
86;0.0115230083466;"[(848, 356)]";"[0]"
87;0.0202519893646;"[(760, 345)]";"[0]"
88;0.0163459777832;"[(996, 381)]";"[0]"
89;0.0122818946838;"[]";"[]"
90;0.0120530128479;"[(933, 392)]";"[0]"
91;0.01176404953;"[]";"[]"
92;0.0119099617004;"[(947, 388)]";"[0]"
93;0.01198387146;"[]";"[]"
94;0.0120120048523;"[(959, 376)]";"[0]"
95;0.0115931034088;"[]";"[]"
96;0.0117728710175;"[(1055, 373), (967, 376), (806, 333)]";"[0, 0, 0]"
97;0.0116930007935;"[]";"[]"
98;0.0131189823151;"[(972, 390), (858, 348)]";"[0, 0]"
99;0.0116908550262;"[]";"[]"
100;0.0181579589844;"[(811, 356), (1070, 398)]";"[0, 0]"
101;0.0182521343231;"[]";"[]"
102;0.0144460201263;"[]";"[]"
103;0.0132510662079;"[]";"[]"
104;0.0133790969849;"[(1083, 391), (813, 349)]";"[0, 0]"
105;0.0146389007568;"[(1088, 386)]";"[0]"
106;0.0137100219727;"[(813, 343), (919, 358), (1090, 385)]";"[0, 0, 0]"
107;0.0121569633484;"[]";"[]"
108;0.011754989624;"[(811, 343), (920, 358)]";"[0, 0]"
109;0.0130980014801;"[]";"[]"
110;0.0116679668427;"[(919, 355)]";"[0]"
111;0.0115110874176;"[]";"[]"
112;0.011696100235;"[(918, 348), (806, 332)]";"[0, 0]"
113;0.0114169120789;"[]";"[]"
114;0.0116980075836;"[(856, 323)]";"[0]"
115;0.011656999588;"[(798, 312)]";"[0]"
116;0.0112931728363;"[(796, 312)]";"[0]"
117;0.0114438533783;"[]";"[]"
118;0.0114059448242;"[(1101, 361)]";"[0]"
119;0.0114290714264;"[]";"[]"
120;0.0116450786591;"[(967, 370)]";"[0]"
121;0.0114359855652;"[]";"[]"
122;0.0116219520569;"[(773, 314)]";"[0]"
123;0.0114350318909;"[]";"[]"
124;0.0116460323334;"[(957, 363), (1100, 353)]";"[0, 0]"
125;0.011617898941;"[]";"[]"
126;0.0118749141693;"[(817, 315), (953, 366)]";"[0, 0]"
127;0.0115201473236;"[]";"[]"
128;0.0115818977356;"[(1103, 355)]";"[0]"
129;0.0116729736328;"[(823, 411)]";"[0]"
130;0.01145195961;"[]";"[]"
131;0.0116069316864;"[(746, 310)]";"[0]"
132;0.0117750167847;"[(805, 312), (946, 363)]";"[0, 0]"
133;0.0115389823914;"[]";"[]"
134;0.0114588737488;"[]";"[]"
135;0.0117180347443;"[(867, 327)]";"[0]"
136;0.0115740299225;"[(1115, 351)]";"[0]"
137;0.0116820335388;"[(865, 325)]";"[0]"
138;0.0123438835144;"[(796, 314), (1122, 352), (943, 367)]";"[0, 0, 0]"
139;0.0117571353912;"[]";"[]"
140;0.011656999588;"[(863, 328), (1128, 349)]";"[0, 0]"
141;0.0117778778076;"[(728, 312)]";"[0]"
142;0.0116820335388;"[(727, 312), (1134, 352)]";"[0, 0]"
143;0.0117611885071;"[(727, 312), (864, 327)]";"[0, 0]"
144;0.012158870697;"[(1142, 350), (726, 311), (863, 328), (944, 368)]";"[0, 0, 0, 0]"
145;0.0125908851624;"[(725, 308)]";"[0]"
146;0.0118379592896;"[(946, 366), (1151, 347), (725, 309)]";"[0, 0, 0]"
147;0.0117108821869;"[(1155, 349)]";"[0]"
148;0.0117630958557;"[(790, 312), (1158, 350)]";"[0, 0]"
149;0.0115370750427;"[]";"[]"
150;0.011687040329;"[(790, 315)]";"[0]"
151;0.011559009552;"[]";"[]"
152;0.011803150177;"[(1176, 354), (950, 375)]";"[0, 0]"
153;0.0115811824799;"[]";"[]"
154;0.0119459629059;"[(718, 313), (865, 334), (1186, 355)]";"[0, 0, 0]"
155;0.0250589847565;"[(1192, 352)]";"[0]"
156;0.0180540084839;"[(954, 375), (789, 315)]";"[0, 0]"
157;0.0144610404968;"[(717, 309), (1203, 350)]";"[0, 0]"
158;0.0131251811981;"[(1208, 348), (956, 372), (867, 328)]";"[0, 0, 0]"
159;0.0121281147003;"[]";"[]"
160;0.0119957923889;"[(1219, 345), (868, 326)]";"[0, 0]"
161;0.0120849609375;"[(1225, 342)]";"[0]"
162;0.0120270252228;"[(714, 300), (1231, 340)]";"[0, 0]"
163;0.0118720531464;"[]";"[]"
164;0.0121400356293;"[(790, 299), (1243, 334)]";"[0, 0]"
165;0.0119440555573;"[]";"[]"
166;0.0121500492096;"[(1256, 326), (966, 356), (713, 291)]";"[0, 0, 0]"
167;0.0120229721069;"[(790, 289)]";"[0]"
168;0.0121281147003;"[(1270, 322), (713, 286)]";"[0, 0]"
169;0.0122940540314;"[(875, 301), (1080, 278), (868, 410)]";"[0, 0, 0]"
170;0.0118000507355;"[(972, 350), (1083, 287)]";"[0, 0]"
171;0.0118539333344;"[(711, 280)]";"[0]"
172;0.0115480422974;"[]";"[]"
173;0.0121500492096;"[(841, 411), (1091, 273)]";"[0, 0]"
174;0.0117931365967;"[]";"[]"
175;0.0116801261902;"[]";"[]"
176;0.0114040374756;"[]";"[]"
177;0.0116209983826;"[]";"[]"
178;0.0115768909454;"[]";"[]"
179;0.0115859508514;"[]";"[]"
180;0.0117671489716;"[(987, 351)]";"[0]"
181;0.011479139328;"[]";"[]"
182;0.011528968811;"[]";"[]"
183;0.0117208957672;"[(708, 274)]";"[0]"
184;0.0118420124054;"[]";"[]"
185;0.0117418766022;"[(793, 274)]";"[0]"
186;0.0115749835968;"[]";"[]"
187;0.011754989624;"[]";"[]"
188;0.0115580558777;"[]";"[]"
189;0.0118148326874;"[(708, 266)]";"[0]"
190;0.011785030365;"[(1003, 343)]";"[0]"
191;0.0190191268921;"[]";"[]"
192;0.0149471759796;"[(797, 268), (765, 378)]";"[0, 1]"
193;0.0125811100006;"[(707, 265)]";"[0]"
194;0.0122621059418;"[(706, 266), (797, 269)]";"[0, 0]"
195;0.011656999588;"[(707, 263)]";"[0]"
196;0.0117900371552;"[(1014, 343), (707, 261)]";"[0, 0]"
197;0.0116209983826;"[]";"[]"
198;0.0117218494415;"[(707, 257)]";"[0]"
199;0.0116460323334;"[]";"[]"
200;0.0118639469147;"[(707, 256)]";"[0]"
201;0.0116410255432;"[(708, 255)]";"[0]"
202;0.0117449760437;"[(1025, 341)]";"[0]"
203;0.011519908905;"[]";"[]"
204;0.0115020275116;"[]";"[]"
205;0.0116209983826;"[]";"[]"
206;0.0116200447083;"[(706, 257)]";"[0]"
207;0.011470079422;"[]";"[]"
208;0.0114798545837;"[]";"[]"
209;0.0114600658417;"[]";"[]"
210;0.0116600990295;"[(805, 267), (705, 264)]";"[0, 0]"
211;0.0114979743958;"[]";"[]"
212;0.0117030143738;"[(806, 260), (704, 257)]";"[0, 0]"
213;0.0115079879761;"[]";"[]"
214;0.0117020606995;"[]";"[]"
215;0.0117740631104;"[(1047, 329)]";"[0]"
216;0.0118041038513;"[(1049, 323)]";"[0]"
217;0.0132548809052;"[(884, 394), (809, 232), (1051, 321)]";"[0, 0, 0]"
218;0.0118880271912;"[(885, 393)]";"[0]"
219;0.0118329524994;"[(704, 225)]";"[0]"
220;0.011871099472;"[(704, 228)]";"[0]"
221;0.012195110321;"[]";"[]"
222;0.0118169784546;"[(703, 239)]";"[0]"
223;0.0120029449463;"[(764, 373), (703, 239), (1060, 334)]";"[0, 0, 0]"
224;0.0118780136108;"[(1062, 331)]";"[0]"
225;0.0116879940033;"[]";"[]"
226;0.0117619037628;"[]";"[]"
227;0.011855840683;"[]";"[]"
228;0.0120069980621;"[(932, 256)]";"[0]"
229;0.0117530822754;"[(933, 256)]";"[0]"
230;0.011871099472;"[(703, 224)]";"[0]"
231;0.0120558738708;"[(703, 225), (935, 256)]";"[0, 0]"
232;0.0118751525879;"[(704, 223)]";"[0]"
233;0.0117201805115;"[]";"[]"
234;0.0118010044098;"[(702, 220)]";"[0]"
235;0.0122299194336;"[(817, 224), (702, 220)]";"[0, 0]"
236;0.0121269226074;"[(818, 223)]";"[0]"
237;0.0122320652008;"[(702, 217)]";"[0]"
238;0.0121290683746;"[(943, 251)]";"[0]"
239;0.0121409893036;"[(944, 252), (702, 218), (819, 222)]";"[0, 0, 0]"
240;0.0117950439453;"[(820, 220), (703, 219), (1091, 320)]";"[0, 0, 0]"
241;0.0115621089935;"[(819, 221)]";"[0]"
242;0.0116930007935;"[]";"[]"
243;0.0118560791016;"[(1096, 319)]";"[0]"
244;0.0117189884186;"[]";"[]"
245;0.0119941234589;"[(1100, 317), (703, 213), (952, 246)]";"[0, 0, 0]"
246;0.0117909908295;"[]";"[]"
247;0.0118548870087;"[(1105, 317), (703, 211)]";"[0, 0]"
248;0.0119230747223;"[(704, 210), (1107, 316)]";"[0, 0]"
249;0.0118451118469;"[(1108, 315), (704, 209)]";"[0, 0]"
250;0.0119349956512;"[(705, 209), (1111, 313)]";"[0, 0]"
251;0.0116667747498;"[(1112, 314)]";"[0]"
252;0.0113461017609;"[]";"[]"
253;0.0116128921509;"[(1116, 311), (829, 209)]";"[0, 0]"
254;0.0117840766907;"[(830, 206)]";"[0]"
255;0.0114269256592;"[(1119, 311)]";"[0]"
256;0.0116810798645;"[(831, 205), (1122, 310), (705, 202)]";"[0, 0, 0]"
257;0.0116429328918;"[(831, 207), (1123, 311), (706, 202)]";"[0, 0, 0]"
258;0.0113480091095;"[]";"[]"
259;0.0118470191956;"[(970, 236), (1127, 311), (772, 365), (706, 202), (833, 206)]";"[0, 0, 0, 0, 0]"
260;0.0117259025574;"[(707, 200), (1130, 310)]";"[0, 0]"
261;0.0116858482361;"[(708, 201), (836, 206)]";"[0, 0]"
262;0.0114388465881;"[(1134, 310), (708, 199)]";"[0, 0]"
263;0.0117199420929;"[(1134, 310), (708, 200), (774, 365), (836, 204)]";"[0, 0, 0, 0]"
264;0.0116639137268;"[(709, 197), (1137, 308)]";"[0, 0]"
265;0.0118410587311;"[(709, 198), (1138, 309), (775, 364), (977, 233), (838, 203)]";"[0, 0, 0, 0, 0]"
266;0.0114939212799;"[(1141, 307)]";"[0]"
267;0.0113470554352;"[(709, 199)]";"[0]"
268;0.0115280151367;"[]";"[]"
269;0.0120360851288;"[(983, 233), (710, 199), (840, 202)]";"[0, 0, 0]"
270;0.0114748477936;"[(710, 196), (1148, 308)]";"[0, 0]"
271;0.0120198726654;"[(711, 197), (842, 200), (1148, 308), (985, 231), (777, 367)]";"[0, 0, 0, 0, 0]"
272;0.0118360519409;"[]";"[]"
273;0.0121631622314;"[(1152, 306), (844, 198), (988, 229), (713, 194)]";"[0, 0, 0, 0]"
274;0.0120131969452;"[(1155, 304)]";"[0]"
275;0.0120739936829;"[(990, 228), (846, 197), (779, 364)]";"[0, 0, 0]"
276;0.0118420124054;"[]";"[]"
277;0.0120329856873;"[(1158, 304), (848, 196), (714, 191)]";"[0, 0, 0]"
278;0.0117440223694;"[(994, 222)]";"[0]"
279;0.0117409229279;"[(715, 191), (849, 194), (994, 225)]";"[0, 0, 0]"
280;0.0117259025574;"[]";"[]"
281;0.0119428634644;"[(715, 189), (996, 224), (1163, 303), (782, 363)]";"[0, 0, 0, 0]"
282;0.0116670131683;"[(1165, 301)]";"[0]"
283;0.0118761062622;"[(715, 188), (851, 192), (1165, 302), (996, 223)]";"[0, 0, 0, 0]"
284;0.0117769241333;"[(717, 185)]";"[0]"
285;0.0209450721741;"[(852, 192), (998, 223), (716, 188), (1167, 302)]";"[0, 0, 0, 0]"
286;0.0153889656067;"[(717, 185), (1168, 301)]";"[0, 0]"
287;0.0130958557129;"[(1168, 302)]";"[0]"
288;0.0118699073792;"[(1169, 302)]";"[0]"
289;0.01229596138;"[(853, 193), (1000, 224)]";"[0, 0]"
290;0.0119321346283;"[(717, 186)]";"[0]"
291;0.0140519142151;"[(852, 191), (717, 188), (784, 365)]";"[0, 0, 0]"
292;0.0118660926819;"[]";"[]"
293;0.0119349956512;"[(784, 365), (1169, 303)]";"[0, 0]"
294;0.0118808746338;"[]";"[]"
295;0.012130022049;"[(853, 194), (1000, 225), (1169, 304)]";"[0, 0, 0]"
296;0.0120151042938;"[(717, 188)]";"[0]"
297;0.0119960308075;"[(1000, 228), (784, 367)]";"[0, 0]"
298;0.0117418766022;"[]";"[]"
299;0.0120801925659;"[(1000, 228), (853, 197), (717, 192), (1169, 307)]";"[0, 0, 0, 0]"
300;0.0119910240173;"[(717, 189), (1001, 227)]";"[0, 0]"
301;0.0121431350708;"[(1000, 228), (853, 197), (1170, 307)]";"[0, 0, 0]"
302;0.0117621421814;"[]";"[]"
303;0.0120220184326;"[(853, 195), (1169, 306), (784, 367)]";"[0, 0, 0]"
304;0.0117509365082;"[]";"[]"
305;0.0119619369507;"[(1000, 227), (1169, 307), (784, 367)]";"[0, 0, 0]"
306;0.0117769241333;"[]";"[]"
307;0.0120429992676;"[(1000, 228), (853, 196), (1169, 307)]";"[0, 0, 0]"
308;0.0117909908295;"[]";"[]"
309;0.0121369361877;"[(853, 196), (1170, 307), (999, 227), (717, 192)]";"[0, 0, 0, 0]"
310;0.0119109153748;"[(717, 190)]";"[0]"
311;0.0119531154633;"[(784, 369), (1169, 307), (717, 192)]";"[0, 0, 0]"
312;0.0117988586426;"[]";"[]"
313;0.0121700763702;"[(1000, 228), (717, 192), (784, 369), (853, 197), (1169, 307)]";"[0, 0, 0, 0, 0]"
314;0.0119431018829;"[(717, 189)]";"[0]"
315;0.011950969696;"[(853, 195), (717, 192), (1000, 227)]";"[0, 0, 0]"
316;0.0119211673737;"[(854, 192)]";"[0]"
317;0.0121281147003;"[(1000, 227), (717, 192), (852, 196), (1169, 307)]";"[0, 0, 0, 0]"
318;0.0119669437408;"[(1170, 304), (784, 360)]";"[0, 0]"
319;0.0119879245758;"[(1170, 306), (717, 192)]";"[0, 0]"
320;0.0118961334229;"[(784, 360)]";"[0]"
321;0.0192310810089;"[(1170, 306), (717, 192), (1000, 226)]";"[0, 0, 0]"
322;0.014200925827;"[]";"[]"
323;0.0127520561218;"[(852, 196), (717, 192), (1170, 306)]";"[0, 0, 0]"
324;0.011913061142;"[(667, 328)]";"[0]"
325;0.0222339630127;"[(717, 192), (1170, 306), (1000, 227), (853, 195)]";"[0, 0, 0, 0]"
326;0.0159468650818;"[(1170, 306), (717, 191)]";"[0, 0]"
327;0.0130200386047;"[(999, 227), (1170, 306), (852, 196)]";"[0, 0, 0]"
328;0.0121629238129;"[(1001, 227), (667, 329), (717, 190)]";"[0, 0, 0]"
329;0.0116798877716;"[(852, 196), (1000, 226), (1170, 307)]";"[0, 0, 0]"
330;0.0118339061737;"[(717, 190), (1170, 307)]";"[0, 0]"
331;0.0117878913879;"[(853, 195), (1000, 227), (1170, 306)]";"[0, 0, 0]"
332;0.0119631290436;"[(717, 189), (785, 361)]";"[0, 0]"
333;0.0118680000305;"[(1170, 306), (1000, 227), (717, 192)]";"[0, 0, 0]"
334;0.0118589401245;"[(1001, 227)]";"[0]"
335;0.0117881298065;"[(1170, 306), (1000, 227), (718, 191)]";"[0, 0, 0]"
336;0.0117580890656;"[(1170, 305)]";"[0]"
337;0.0120141506195;"[(1170, 306), (853, 195), (717, 192)]";"[0, 0, 0]"
338;0.0200018882751;"[(1170, 305)]";"[0]"
339;0.0168571472168;"[(1170, 306), (717, 192), (853, 194), (1000, 227)]";"[0, 0, 0, 0]"
340;0.0212440490723;"[(1170, 305)]";"[0]"
341;0.0155200958252;"[(1170, 306), (716, 190)]";"[0, 0]"
342;0.0128319263458;"[(1170, 306), (1000, 225)]";"[0, 0]"
343;0.0123729705811;"[(1170, 306), (717, 191), (852, 195)]";"[0, 0, 0]"
344;0.0116498470306;"[(1170, 305)]";"[0]"
345;0.0117521286011;"[(1170, 306), (853, 195)]";"[0, 0]"
346;0.0117120742798;"[(1170, 305)]";"[0]"
347;0.0117371082306;"[(1170, 304)]";"[0]"
348;0.0116291046143;"[(1170, 303)]";"[0]"
349;0.0120010375977;"[(1170, 304), (717, 188), (668, 326)]";"[0, 0, 0]"
350;0.0120918750763;"[(1170, 304)]";"[0]"
351;0.0117599964142;"[(785, 358), (718, 189), (1001, 225)]";"[0, 0, 0]"
352;0.0121901035309;"[(717, 187), (1170, 305)]";"[0, 0]"
353;0.0119569301605;"[(718, 189), (668, 326), (785, 359)]";"[0, 0, 0]"
354;0.0119090080261;"[(1170, 304), (717, 188)]";"[0, 0]"
355;0.0120458602905;"[(716, 188), (785, 358)]";"[0, 0]"
356;0.0119979381561;"[(1170, 304), (717, 187), (1000, 222)]";"[0, 0, 0]"
357;0.0122389793396;"[(717, 189)]";"[0]"
358;0.016056060791;"[(1170, 304), (717, 188)]";"[0, 0]"
359;0.0125558376312;"[]";"[]"
360;0.0122389793396;"[(1170, 304), (716, 189)]";"[0, 0]"
361;0.0124180316925;"[(1170, 304), (717, 188), (785, 359)]";"[0, 0, 0]"
362;0.0120739936829;"[(1170, 304)]";"[0]"
363;0.0124859809875;"[(1170, 304), (667, 326), (785, 359), (717, 189)]";"[0, 0, 0, 0]"
364;0.0122029781342;"[(1170, 304), (717, 187), (785, 359)]";"[0, 0, 0]"
365;0.0124289989471;"[(1170, 304), (717, 190), (667, 326), (1000, 222)]";"[0, 0, 0, 0]"
366;0.0120420455933;"[(1170, 304), (717, 187)]";"[0, 0]"
367;0.0128800868988;"[(1170, 304), (785, 359)]";"[0, 0]"
368;0.0119779109955;"[(667, 326)]";"[0]"
369;0.0118889808655;"[(1170, 304), (717, 190)]";"[0, 0]"
370;0.0118229389191;"[(717, 187)]";"[0]"
371;0.0125839710236;"[(1170, 304), (718, 188)]";"[0, 0]"
372;0.0118861198425;"[(1170, 304), (717, 187)]";"[0, 0]"
373;0.0115978717804;"[]";"[]"
374;0.0118198394775;"[(1170, 304), (667, 327)]";"[0, 0]"
375;0.0135889053345;"[(667, 327), (1170, 304)]";"[0, 0]"
376;0.0119760036469;"[(1170, 305), (667, 328)]";"[0, 0]"
377;0.0118980407715;"[(667, 328), (1170, 304)]";"[0, 0]"
378;0.0117089748383;"[(667, 328), (853, 193)]";"[0, 0]"
379;0.0114541053772;"[]";"[]"
380;0.0115730762482;"[(666, 328)]";"[0]"
381;0.0143570899963;"[(1170, 304)]";"[0]"
382;0.0114479064941;"[(1170, 304), (667, 327)]";"[0, 0]"
383;0.011668920517;"[(1169, 303), (717, 187)]";"[0, 0]"
384;0.0115189552307;"[]";"[]"
385;0.0141019821167;"[(1170, 302)]";"[0]"
386;0.0120179653168;"[(1170, 304), (667, 327)]";"[0, 0]"
387;0.0126621723175;"[(1170, 302), (1000, 223)]";"[0, 0]"
388;0.0126550197601;"[(667, 326)]";"[0]"
389;0.0118129253387;"[(667, 326), (1169, 303), (716, 187)]";"[0, 0, 0]"
390;0.011864900589;"[(1170, 304), (852, 193), (999, 224)]";"[0, 0, 0]"
391;0.0117897987366;"[(1170, 302), (717, 188)]";"[0, 0]"
392;0.011999130249;"[(1170, 304), (853, 193), (716, 189)]";"[0, 0, 0]"
393;0.0137598514557;"[(717, 188), (667, 326), (1170, 302)]";"[0, 0, 0]"
394;0.0118181705475;"[(1170, 304), (1000, 225)]";"[0, 0]"
395;0.0115990638733;"[(667, 326)]";"[0]"
396;0.011754989624;"[(1170, 304), (852, 193), (999, 225)]";"[0, 0, 0]"
397;0.011656999588;"[(667, 326), (1170, 302), (912, 408)]";"[0, 0, 0]"
398;0.0117151737213;"[(852, 193), (1000, 224)]";"[0, 0]"
399;0.0117537975311;"[(1170, 302), (853, 188), (667, 326)]";"[0, 0, 0]"
400;0.013188123703;"[(1000, 224), (1170, 304), (716, 188)]";"[0, 0, 0]"
401;0.0121080875397;"[(1170, 302), (716, 188)]";"[0, 0]"
402;0.0118079185486;"[(1000, 224), (1169, 303), (853, 193)]";"[0, 0, 0]"
403;0.0119061470032;"[(717, 188), (667, 326), (1170, 302)]";"[0, 0, 0]"
404;0.0129539966583;"[(1000, 224), (1169, 303), (716, 188), (852, 193)]";"[0, 0, 0, 0]"
405;0.0140969753265;"[(717, 187), (1170, 302)]";"[0, 0]"
406;0.0126359462738;"[(1000, 224), (853, 193), (716, 189)]";"[0, 0, 0]"
407;0.0121021270752;"[(1170, 303), (716, 187)]";"[0, 0]"
408;0.0124871730804;"[(853, 193), (1170, 304), (716, 190)]";"[0, 0, 0]"
409;0.0124309062958;"[(717, 188), (667, 326)]";"[0, 0]"
410;0.0125699043274;"[(999, 224), (1169, 303), (716, 189)]";"[0, 0, 0]"
411;0.0120730400085;"[(853, 189), (716, 189), (1170, 302), (667, 326)]";"[0, 0, 0, 0]"
412;0.0120251178741;"[(1170, 304), (716, 189)]";"[0, 0]"
413;0.011883020401;"[(667, 326), (716, 188)]";"[0, 0]"
414;0.0137181282043;"[(1170, 304), (716, 189)]";"[0, 0]"
415;0.0135638713837;"[(667, 326), (716, 189)]";"[0, 0]"
416;0.0116541385651;"[(1170, 304)]";"[0]"
417;0.0116839408875;"[(667, 326), (716, 188)]";"[0, 0]"
418;0.0127279758453;"[(1000, 224), (1170, 304)]";"[0, 0]"
419;0.0119571685791;"[(667, 326)]";"[0]"
420;0.0120139122009;"[(1000, 224), (852, 192), (1170, 304), (717, 189)]";"[0, 0, 0, 0]"
421;0.0114159584045;"[]";"[]"
422;0.0118160247803;"[(1000, 224), (1169, 304), (717, 189), (854, 193)]";"[0, 0, 0, 0]"
423;0.0116941928864;"[(667, 326), (1170, 303)]";"[0, 0]"
424;0.0117919445038;"[(1169, 303), (716, 190), (853, 194)]";"[0, 0, 0]"
425;0.0121228694916;"[(1170, 303), (667, 326), (716, 187)]";"[0, 0, 0]"
426;0.0121421813965;"[(1169, 304), (717, 189), (1000, 224)]";"[0, 0, 0]"
427;0.0120091438293;"[(716, 188)]";"[0]"
428;0.012069940567;"[(1000, 224)]";"[0]"
429;0.0153379440308;"[(1170, 303), (716, 188), (667, 326)]";"[0, 0, 0]"
430;0.0171370506287;"[(852, 193)]";"[0]"
431;0.0130319595337;"[(1170, 303)]";"[0]"
432;0.0124220848083;"[(716, 189), (852, 193), (999, 225)]";"[0, 0, 0]"
433;0.0121231079102;"[]";"[]"
434;0.0125508308411;"[(1169, 303), (853, 194)]";"[0, 0]"
435;0.0125949382782;"[(716, 188), (667, 326)]";"[0, 0]"
436;0.0120558738708;"[(1169, 303), (853, 193), (1000, 224), (716, 189)]";"[0, 0, 0, 0]"
437;0.0119409561157;"[(1170, 303), (716, 188)]";"[0, 0]"
438;0.0122380256653;"[(1000, 224), (853, 194), (716, 189)]";"[0, 0, 0]"
439;0.0119941234589;"[(716, 188), (1170, 303)]";"[0, 0]"
440;0.0156190395355;"[(1169, 303), (852, 193), (999, 225)]";"[0, 0, 0]"
441;0.0130751132965;"[(717, 187), (1170, 303)]";"[0, 0]"
