frameno;frametime;cir_pos;color
56;0.0680620670319;"[(914.5, 333.5), (581.5, 182.5)]";"[1, 1]"
57;0.0514159202576;"[(919.5, 329.5), (580.5, 176.5)]";"[1, 1]"
58;0.0551459789276;"[(922.5, 326.5), (579.5, 171.5)]";"[1, 1]"
59;0.0640120506287;"[(928.5, 323.5)]";"[1]"
60;0.0596468448639;"[(933.5, 321.5), (578.5, 159.5)]";"[1, 1]"
61;0.0520370006561;"[(577.5, 154.5)]";"[1]"
62;0.0730068683624;"[(943.5, 316.5)]";"[1]"
63;0.0517292022705;"[(949.5, 314.5), (581.5, 148.5)]";"[1, 1]"
64;0.0700080394745;"[(954.5, 313.5)]";"[1]"
65;0.0521790981293;"[(961.5, 311.5), (579.5, 142.5)]";"[1, 1]"
66;0.0662178993225;"[(261.5, 502.5), (966.5, 306.5), (577.5, 130.5)]";"[0, 1, 1]"
67;0.0584378242493;"[(973.5, 302.5)]";"[1]"
68;0.05637383461;"[(978.5, 299.5), (580.5, 122.5)]";"[1, 1]"
69;0.0614988803864;"[(984.5, 299.5)]";"[1]"
70;0.0730929374695;"[(989.5, 293.5)]";"[1]"
71;0.0606908798218;"[]";"[]"
72;0.0816309452057;"[(1001.5, 287.5), (579.5, 99.5)]";"[1, 1]"
73;0.0584850311279;"[(1007.5, 287.5)]";"[1]"
74;0.0627770423889;"[(582.5, 89.5), (1015.5, 285.5)]";"[1, 1]"
75;0.0662109851837;"[(1021.5, 283.5)]";"[1]"
76;0.0692510604858;"[(581.5, 80.5), (1024.5, 282.5)]";"[1, 1]"
77;0.0587530136108;"[(580.5, 78.5)]";"[1]"
78;0.0650520324707;"[(1037.5, 280.5)]";"[1]"
79;0.0692739486694;"[(583.5, 69.5)]";"[1]"
80;0.0546560287476;"[(1051.5, 278.5), (582.5, 66.5)]";"[1, 1]"
81;0.051775932312;"[(583.5, 61.5)]";"[1]"
82;0.0614850521088;"[(1069.5, 278.5), (585.5, 60.5)]";"[1, 1]"
83;0.063001871109;"[(588.5, 56.5)]";"[1]"
84;0.0661599636078;"[(588.5, 55.5), (1084.5, 280.5)]";"[1, 1]"
85;0.0588948726654;"[(591.5, 51.5), (1091.5, 279.5)]";"[1, 1]"
86;0.0580279827118;"[(597.5, 44.5), (1099.5, 276.5)]";"[1, 1]"
87;0.0683090686798;"[(598.5, 39.5), (1110.5, 270.5)]";"[1, 1]"
88;0.0769782066345;"[(604.5, 33.5), (1123.5, 269.5)]";"[1, 1]"
89;0.0789539813995;"[(611.5, 29.5), (1136.5, 265.5)]";"[1, 1]"
90;0.0842981338501;"[(620.5, 25.5), (1152.5, 262.5)]";"[1, 1]"
91;0.0541501045227;"[(630.5, 25.5), (1175.5, 262.5)]";"[1, 1]"
92;0.0582458972931;"[(643.5, 18.5), (1192.5, 259.5)]";"[1, 1]"
93;0.0577440261841;"[(658.5, 10.5), (1215.5, 258.5)]";"[1, 1]"
94;0.0694930553436;"[(1241.5, 249.5), (674.5, 5.5)]";"[1, 1]"
95;0.0565369129181;"[]";"[]"
96;0.0657799243927;"[]";"[]"
97;0.0665981769562;"[]";"[]"
98;0.058690071106;"[]";"[]"
99;0.0521330833435;"[]";"[]"
100;0.0543301105499;"[]";"[]"
101;0.0550351142883;"[]";"[]"
102;0.0550010204315;"[]";"[]"
103;0.0631108283997;"[]";"[]"
104;0.0700678825378;"[]";"[]"
105;0.0702850818634;"[]";"[]"
106;0.0616669654846;"[]";"[]"
107;0.0676250457764;"[]";"[]"
108;0.0679149627686;"[]";"[]"
109;0.0596849918365;"[]";"[]"
110;0.0650191307068;"[]";"[]"
111;0.0743420124054;"[]";"[]"
112;0.0742890834808;"[]";"[]"
113;0.0792531967163;"[]";"[]"
114;0.0842280387878;"[]";"[]"
115;0.0790331363678;"[]";"[]"
116;0.0854830741882;"[(27.5, 294.5)]";"[1]"
117;0.0614562034607;"[]";"[]"
118;0.0622189044952;"[(106.5, 287.5)]";"[1]"
119;0.0566930770874;"[(149.5, 285.5)]";"[1]"
120;0.0711898803711;"[(188.5, 278.5)]";"[1]"
121;0.0559868812561;"[(231.5, 279.5)]";"[1]"
122;0.0595788955688;"[(273.5, 272.5)]";"[1]"
123;0.0546438694;"[]";"[]"
124;0.0576159954071;"[]";"[]"
125;0.0526950359344;"[(400.5, 259.5)]";"[1]"
126;0.0737380981445;"[(444.5, 251.5)]";"[1]"
127;0.0561640262604;"[(485.5, 243.5)]";"[1]"
128;0.0547749996185;"[(530.5, 236.5)]";"[1]"
129;0.0724630355835;"[]";"[]"
130;0.0554790496826;"[(617.5, 222.5)]";"[1]"
131;0.0625088214874;"[(661.5, 215.5)]";"[1]"
132;0.060555934906;"[(706.5, 210.5)]";"[1]"
133;0.0707809925079;"[]";"[]"
134;0.0563549995422;"[(1217.5, 675.5)]";"[0]"
135;0.0523540973663;"[]";"[]"
136;0.0636250972748;"[]";"[]"
137;0.0610270500183;"[(472.5, 500.5)]";"[0]"
138;0.0674631595612;"[]";"[]"
139;0.0528719425201;"[]";"[]"
140;0.0719311237335;"[]";"[]"
141;0.053297996521;"[]";"[]"
142;0.0563149452209;"[(291.5, 438.5)]";"[0]"
143;0.0623159408569;"[(563.5, 495.5)]";"[0]"
144;0.0584888458252;"[]";"[]"
145;0.0613279342651;"[]";"[]"
146;0.0811851024628;"[]";"[]"
147;0.0785350799561;"[(910.5, 490.5)]";"[0]"
148;0.0578768253326;"[]";"[]"
149;0.0724699497223;"[]";"[]"
150;0.0543401241302;"[(1053.5, 530.5)]";"[0]"
151;0.0606110095978;"[(155.5, 469.5)]";"[0]"
